order_id,customer_id,order_amount,order_date
ORD_10220,CUST_ORPHAN_355,78.48,2025-01-10 03:00:00
ORD_10224,CUST_ORPHAN_953,167.67,2025-01-10 07:00:00
ORD_10228,CUST_ORPHAN_381,393.55,2025-01-10 11:00:00
ORD_10233,CUST_ORPHAN_218,389.16,2025-01-10 16:00:00
ORD_10239,CUST_ORPHAN_831,427.25,2025-01-10 22:00:00
ORD_10246,CUST_ORPHAN_894,491.27,2025-01-11 05:00:00
ORD_10254,CUST_ORPHAN_823,110.0,2025-01-11 13:00:00
ORD_10255,CUST_ORPHAN_601,398.55,2025-01-11 14:00:00
ORD_10261,CUST_ORPHAN_617,124.07,2025-01-11 20:00:00
ORD_10264,CUST_ORPHAN_808,76.03,2025-01-11 23:00:00
ORD_10272,CUST_ORPHAN_316,264.82,2025-01-12 07:00:00
ORD_10281,CUST_ORPHAN_245,90.78,2025-01-12 16:00:00
ORD_10292,CUST_ORPHAN_923,744.54,2025-01-13 03:00:00
ORD_10304,CUST_ORPHAN_922,326.61,2025-01-13 15:00:00
ORD_10307,CUST_ORPHAN_473,607.04,2025-01-13 18:00:00
ORD_10310,CUST_ORPHAN_381,525.2,2025-01-13 21:00:00
ORD_10311,CUST_ORPHAN_657,122.19,2025-01-13 22:00:00
ORD_10318,CUST_ORPHAN_851,513.08,2025-01-14 05:00:00
ORD_10322,CUST_ORPHAN_355,712.97,2025-01-14 09:00:00
ORD_10327,CUST_ORPHAN_617,279.47,2025-01-14 14:00:00
ORD_10347,CUST_ORPHAN_914,601.26,2025-01-15 10:00:00
ORD_10351,CUST_ORPHAN_109,117.22,2025-01-15 14:00:00
ORD_10353,CUST_ORPHAN_897,325.94,2025-01-15 16:00:00
ORD_10354,CUST_ORPHAN_355,457.49,2025-01-15 17:00:00
ORD_10355,CUST_ORPHAN_709,395.01,2025-01-15 18:00:00
ORD_10358,CUST_ORPHAN_788,382.25,2025-01-15 21:00:00
ORD_10375,CUST_ORPHAN_549,441.3,2025-01-16 14:00:00
ORD_10387,CUST_ORPHAN_953,243.68,2025-01-17 02:00:00
ORD_10405,CUST_ORPHAN_953,34.7,2025-01-17 20:00:00
ORD_10416,CUST_ORPHAN_610,662.22,2025-01-18 07:00:00
ORD_10419,CUST_ORPHAN_245,675.09,2025-01-18 10:00:00
ORD_10420,CUST_ORPHAN_894,207.02,2025-01-18 11:00:00
ORD_10424,CUST_ORPHAN_952,385.04,2025-01-18 15:00:00
ORD_10426,CUST_ORPHAN_788,194.52,2025-01-18 17:00:00
ORD_10439,CUST_ORPHAN_851,724.92,2025-01-19 06:00:00
ORD_10440,CUST_ORPHAN_204,307.3,2025-01-19 07:00:00
ORD_10441,CUST_ORPHAN_610,115.42,2025-01-19 08:00:00
ORD_10442,CUST_ORPHAN_894,510.35,2025-01-19 09:00:00
ORD_10448,CUST_ORPHAN_316,332.05,2025-01-19 15:00:00
ORD_10458,CUST_ORPHAN_900,568.43,2025-01-20 01:00:00
ORD_10465,CUST_ORPHAN_473,65.57,2025-01-20 08:00:00
ORD_10497,CUST_ORPHAN_218,116.13,2025-01-21 16:00:00
ORD_10498,CUST_ORPHAN_601,534.68,2025-01-21 17:00:00
ORD_10507,CUST_ORPHAN_926,639.84,2025-01-22 02:00:00
ORD_10508,CUST_ORPHAN_982,299.88,2025-01-22 03:00:00
ORD_10509,CUST_ORPHAN_560,142.84,2025-01-22 04:00:00
ORD_10520,CUST_ORPHAN_657,96.94,2025-01-22 15:00:00
ORD_10523,CUST_ORPHAN_851,528.83,2025-01-22 18:00:00
ORD_10530,CUST_ORPHAN_646,54.45,2025-01-23 01:00:00
ORD_10533,CUST_ORPHAN_104,480.9,2025-01-23 04:00:00
ORD_10539,CUST_ORPHAN_926,306.98,2025-01-23 10:00:00
ORD_10542,CUST_ORPHAN_204,417.31,2025-01-23 13:00:00
ORD_10555,CUST_ORPHAN_549,73.56,2025-01-24 02:00:00
ORD_10569,CUST_ORPHAN_341,254.22,2025-01-24 16:00:00
ORD_10583,CUST_ORPHAN_104,142.5,2025-01-25 06:00:00
ORD_10586,CUST_ORPHAN_323,548.54,2025-01-25 09:00:00
ORD_10589,CUST_ORPHAN_560,106.97,2025-01-25 12:00:00
ORD_10590,CUST_ORPHAN_808,394.05,2025-01-25 13:00:00
ORD_10595,CUST_ORPHAN_952,100.74,2025-01-25 18:00:00
ORD_10607,CUST_ORPHAN_104,391.49,2025-01-26 06:00:00
ORD_10614,CUST_ORPHAN_350,372.76,2025-01-26 13:00:00
ORD_10618,CUST_ORPHAN_162,413.03,2025-01-26 17:00:00
ORD_10642,CUST_ORPHAN_162,379.86,2025-01-27 17:00:00
ORD_10646,CUST_ORPHAN_923,63.97,2025-01-27 21:00:00
ORD_10649,CUST_ORPHAN_162,253.89,2025-01-28 00:00:00
ORD_10652,CUST_ORPHAN_198,109.42,2025-01-28 03:00:00
ORD_10675,CUST_ORPHAN_504,230.95,2025-01-29 02:00:00
ORD_10678,CUST_ORPHAN_341,417.53,2025-01-29 05:00:00
ORD_10686,CUST_ORPHAN_504,491.24,2025-01-29 13:00:00
ORD_10688,CUST_ORPHAN_473,419.34,2025-01-29 15:00:00
ORD_10701,CUST_ORPHAN_484,123.08,2025-01-30 04:00:00
ORD_10703,CUST_ORPHAN_323,99.34,2025-01-30 06:00:00
ORD_10713,CUST_ORPHAN_610,667.85,2025-01-30 16:00:00
ORD_10720,CUST_ORPHAN_350,279.85,2025-01-30 23:00:00
ORD_10721,CUST_ORPHAN_218,128.41,2025-01-31 00:00:00
ORD_10733,CUST_ORPHAN_976,621.52,2025-01-31 12:00:00
ORD_10738,CUST_ORPHAN_218,100.2,2025-01-31 17:00:00
ORD_10745,CUST_ORPHAN_926,60.69,2025-02-01 00:00:00
ORD_10753,CUST_ORPHAN_109,684.9,2025-02-01 08:00:00
ORD_10754,CUST_ORPHAN_489,24.41,2025-02-01 09:00:00
ORD_10758,CUST_ORPHAN_204,696.02,2025-02-01 13:00:00
ORD_10760,CUST_ORPHAN_341,725.06,2025-02-01 15:00:00
ORD_10762,CUST_ORPHAN_914,561.34,2025-02-01 17:00:00
ORD_10770,CUST_ORPHAN_276,259.32,2025-02-02 01:00:00
ORD_10774,CUST_ORPHAN_878,715.01,2025-02-02 05:00:00
ORD_10775,CUST_ORPHAN_473,558.69,2025-02-02 06:00:00
ORD_10783,CUST_ORPHAN_381,691.02,2025-02-02 14:00:00
ORD_10799,CUST_ORPHAN_976,706.92,2025-02-03 06:00:00
ORD_10804,CUST_ORPHAN_831,308.39,2025-02-03 11:00:00
ORD_10810,CUST_ORPHAN_976,280.6,2025-02-03 17:00:00
ORD_10811,CUST_ORPHAN_109,483.36,2025-02-03 18:00:00
ORD_10819,CUST_ORPHAN_976,177.7,2025-02-04 02:00:00
ORD_10824,CUST_ORPHAN_204,366.82,2025-02-04 07:00:00
ORD_10827,CUST_ORPHAN_851,536.31,2025-02-04 10:00:00
ORD_10833,CUST_ORPHAN_976,48.66,2025-02-04 16:00:00
ORD_10838,CUST_ORPHAN_952,421.98,2025-02-04 21:00:00
ORD_10843,CUST_ORPHAN_504,581.92,2025-02-05 02:00:00
ORD_10847,CUST_ORPHAN_244,493.38,2025-02-05 06:00:00
ORD_10857,CUST_ORPHAN_976,268.2,2025-02-05 16:00:00
ORD_10876,CUST_ORPHAN_982,715.78,2025-02-06 11:00:00
ORD_10890,CUST_ORPHAN_831,470.55,2025-02-07 01:00:00
ORD_10891,CUST_ORPHAN_560,727.97,2025-02-07 02:00:00
ORD_10893,CUST_ORPHAN_244,693.5,2025-02-07 04:00:00
ORD_10901,CUST_ORPHAN_923,405.92,2025-02-07 12:00:00
ORD_10920,CUST_ORPHAN_560,366.58,2025-02-08 07:00:00
ORD_10923,CUST_ORPHAN_808,28.76,2025-02-08 10:00:00
ORD_10924,CUST_ORPHAN_926,423.55,2025-02-08 11:00:00
ORD_10932,CUST_ORPHAN_300,372.95,2025-02-08 19:00:00
ORD_10935,CUST_ORPHAN_341,97.5,2025-02-08 22:00:00
ORD_10946,CUST_ORPHAN_162,628.94,2025-02-09 09:00:00
ORD_10974,CUST_ORPHAN_352,252.17,2025-02-10 13:00:00
ORD_10983,CUST_ORPHAN_878,642.0,2025-02-10 22:00:00
ORD_10986,CUST_ORPHAN_601,92.69,2025-02-11 01:00:00
ORD_10997,CUST_ORPHAN_276,579.43,2025-02-11 12:00:00
ORD_11002,CUST_ORPHAN_352,475.16,2025-02-11 17:00:00
ORD_11013,CUST_ORPHAN_982,184.83,2025-02-12 04:00:00
ORD_11024,CUST_ORPHAN_489,330.62,2025-02-12 15:00:00
ORD_11039,CUST_ORPHAN_104,707.17,2025-02-13 06:00:00
ORD_11065,CUST_ORPHAN_350,179.7,2025-02-14 08:00:00
ORD_11072,CUST_ORPHAN_953,186.68,2025-02-14 15:00:00
ORD_11075,CUST_ORPHAN_164,366.25,2025-02-14 18:00:00
ORD_11078,CUST_ORPHAN_245,311.99,2025-02-14 21:00:00
ORD_11081,CUST_ORPHAN_617,665.57,2025-02-15 00:00:00
ORD_11086,CUST_ORPHAN_341,531.8,2025-02-15 05:00:00
ORD_11089,CUST_ORPHAN_352,25.37,2025-02-15 08:00:00
ORD_11090,CUST_ORPHAN_894,524.96,2025-02-15 09:00:00
ORD_11110,CUST_ORPHAN_560,70.19,2025-02-16 05:00:00
ORD_11113,CUST_ORPHAN_823,660.76,2025-02-16 08:00:00
ORD_11117,CUST_ORPHAN_204,59.87,2025-02-16 12:00:00
ORD_11118,CUST_ORPHAN_693,729.45,2025-02-16 13:00:00
ORD_11119,CUST_ORPHAN_473,394.21,2025-02-16 14:00:00
ORD_11125,CUST_ORPHAN_560,114.22,2025-02-16 20:00:00
ORD_11132,CUST_ORPHAN_489,706.14,2025-02-17 03:00:00
ORD_11133,CUST_ORPHAN_198,270.41,2025-02-17 04:00:00
ORD_11142,CUST_ORPHAN_952,90.59,2025-02-17 13:00:00
ORD_11144,CUST_ORPHAN_323,225.73,2025-02-17 15:00:00
ORD_11151,CUST_ORPHAN_657,462.3,2025-02-17 22:00:00
ORD_11156,CUST_ORPHAN_808,576.18,2025-02-18 03:00:00
ORD_11160,CUST_ORPHAN_914,368.2,2025-02-18 07:00:00
ORD_11182,CUST_ORPHAN_646,340.88,2025-02-19 05:00:00
ORD_11185,CUST_ORPHAN_244,251.01,2025-02-19 08:00:00
ORD_11198,CUST_ORPHAN_646,721.34,2025-02-19 21:00:00
ORD_11205,CUST_ORPHAN_504,746.66,2025-02-20 04:00:00
ORD_11214,CUST_ORPHAN_549,460.37,2025-02-20 13:00:00
ORD_11217,CUST_ORPHAN_338,527.33,2025-02-20 16:00:00
ORD_11219,CUST_ORPHAN_657,742.91,2025-02-20 18:00:00
ORD_11223,CUST_ORPHAN_218,144.44,2025-02-20 22:00:00
ORD_11226,CUST_ORPHAN_198,335.22,2025-02-21 01:00:00
ORD_11243,CUST_ORPHAN_300,650.31,2025-02-21 18:00:00
ORD_11255,CUST_ORPHAN_489,725.72,2025-02-22 06:00:00
ORD_11262,CUST_ORPHAN_276,254.33,2025-02-22 13:00:00
ORD_11264,CUST_ORPHAN_381,522.07,2025-02-22 15:00:00
ORD_11270,CUST_ORPHAN_549,278.04,2025-02-22 21:00:00
ORD_11276,CUST_ORPHAN_894,731.68,2025-02-23 03:00:00
ORD_11277,CUST_ORPHAN_473,320.11,2025-02-23 04:00:00
ORD_11280,CUST_ORPHAN_352,737.84,2025-02-23 07:00:00
ORD_11282,CUST_ORPHAN_982,517.34,2025-02-23 09:00:00
ORD_11285,CUST_ORPHAN_878,84.66,2025-02-23 12:00:00
ORD_11287,CUST_ORPHAN_922,66.79,2025-02-23 14:00:00
ORD_11299,CUST_ORPHAN_104,165.34,2025-02-24 02:00:00
ORD_11307,CUST_ORPHAN_473,320.14,2025-02-24 10:00:00
ORD_11309,CUST_ORPHAN_823,178.74,2025-02-24 12:00:00
ORD_11310,CUST_ORPHAN_352,287.68,2025-02-24 13:00:00
ORD_11322,CUST_ORPHAN_244,636.75,2025-02-25 01:00:00
ORD_11329,CUST_ORPHAN_922,318.7,2025-02-25 08:00:00
ORD_11334,CUST_ORPHAN_276,612.49,2025-02-25 13:00:00
ORD_11339,CUST_ORPHAN_646,740.78,2025-02-25 18:00:00
ORD_11345,CUST_ORPHAN_549,568.81,2025-02-26 00:00:00
ORD_11362,CUST_ORPHAN_484,208.42,2025-02-26 17:00:00
ORD_11378,CUST_ORPHAN_244,405.96,2025-02-27 09:00:00
ORD_11379,CUST_ORPHAN_104,45.1,2025-02-27 10:00:00
ORD_11385,CUST_ORPHAN_164,117.39,2025-02-27 16:00:00
ORD_11389,CUST_ORPHAN_897,96.15,2025-02-27 20:00:00
ORD_11392,CUST_ORPHAN_823,405.58,2025-02-27 23:00:00
ORD_11393,CUST_ORPHAN_109,361.1,2025-02-28 00:00:00
ORD_11397,CUST_ORPHAN_926,624.58,2025-02-28 04:00:00
ORD_11406,CUST_ORPHAN_897,708.38,2025-02-28 13:00:00
ORD_11409,CUST_ORPHAN_198,538.56,2025-02-28 16:00:00
ORD_11416,CUST_ORPHAN_300,212.39,2025-02-28 23:00:00
ORD_11430,CUST_ORPHAN_926,494.64,2025-03-01 13:00:00
ORD_11439,CUST_ORPHAN_709,60.22,2025-03-01 22:00:00
ORD_11451,CUST_ORPHAN_323,518.23,2025-03-02 10:00:00
ORD_11452,CUST_ORPHAN_560,503.43,2025-03-02 11:00:00
ORD_11454,CUST_ORPHAN_323,215.74,2025-03-02 13:00:00
ORD_11463,CUST_ORPHAN_657,355.29,2025-03-02 22:00:00
ORD_11466,CUST_ORPHAN_352,619.52,2025-03-03 01:00:00
ORD_11472,CUST_ORPHAN_808,421.92,2025-03-03 07:00:00
ORD_11473,CUST_ORPHAN_900,160.52,2025-03-03 08:00:00
ORD_11487,CUST_ORPHAN_338,157.41,2025-03-03 22:00:00
ORD_11495,CUST_ORPHAN_922,618.23,2025-03-04 06:00:00
ORD_11500,CUST_ORPHAN_601,39.42,2025-03-04 11:00:00
ORD_11508,CUST_ORPHAN_484,112.06,2025-03-04 19:00:00
ORD_11524,CUST_ORPHAN_897,641.12,2025-03-05 11:00:00
ORD_11531,CUST_ORPHAN_894,141.55,2025-03-05 18:00:00
ORD_11537,CUST_ORPHAN_657,174.55,2025-03-06 00:00:00
ORD_11543,CUST_ORPHAN_350,491.53,2025-03-06 06:00:00
ORD_11554,CUST_ORPHAN_381,235.22,2025-03-06 17:00:00
ORD_11557,CUST_ORPHAN_617,204.2,2025-03-06 20:00:00
ORD_11560,CUST_ORPHAN_922,673.95,2025-03-06 23:00:00
ORD_11562,CUST_ORPHAN_601,499.29,2025-03-07 01:00:00
ORD_11571,CUST_ORPHAN_276,241.73,2025-03-07 10:00:00
ORD_11578,CUST_ORPHAN_894,115.13,2025-03-07 17:00:00
ORD_11582,CUST_ORPHAN_900,141.8,2025-03-07 21:00:00
ORD_11591,CUST_ORPHAN_549,214.25,2025-03-08 06:00:00
ORD_11594,CUST_ORPHAN_473,670.41,2025-03-08 09:00:00
ORD_11598,CUST_ORPHAN_900,139.44,2025-03-08 13:00:00
ORD_11600,CUST_ORPHAN_560,512.23,2025-03-08 15:00:00
ORD_11602,CUST_ORPHAN_338,739.49,2025-03-08 17:00:00
ORD_11614,CUST_ORPHAN_610,576.35,2025-03-09 05:00:00
ORD_11616,CUST_ORPHAN_788,706.75,2025-03-09 07:00:00
ORD_11618,CUST_ORPHAN_610,658.56,2025-03-09 09:00:00
ORD_11622,CUST_ORPHAN_352,215.64,2025-03-09 13:00:00
ORD_11624,CUST_ORPHAN_245,482.22,2025-03-09 15:00:00
ORD_11626,CUST_ORPHAN_109,207.72,2025-03-09 17:00:00
ORD_11627,CUST_ORPHAN_831,545.15,2025-03-09 18:00:00
ORD_11631,CUST_ORPHAN_982,126.65,2025-03-09 22:00:00
ORD_11651,CUST_ORPHAN_617,733.53,2025-03-10 18:00:00
ORD_11663,CUST_ORPHAN_976,323.8,2025-03-11 06:00:00
ORD_11695,CUST_ORPHAN_693,125.35,2025-03-12 14:00:00
ORD_11713,CUST_ORPHAN_489,448.22,2025-03-13 08:00:00
ORD_11730,CUST_ORPHAN_323,652.92,2025-03-14 01:00:00
ORD_11736,CUST_ORPHAN_109,281.88,2025-03-14 07:00:00
ORD_11743,CUST_ORPHAN_245,349.32,2025-03-14 14:00:00
ORD_11747,CUST_ORPHAN_104,160.39,2025-03-14 18:00:00
ORD_11751,CUST_ORPHAN_617,264.85,2025-03-14 22:00:00
ORD_11757,CUST_ORPHAN_198,294.35,2025-03-15 04:00:00
ORD_11779,CUST_ORPHAN_926,543.82,2025-03-16 02:00:00
ORD_11784,CUST_ORPHAN_808,77.4,2025-03-16 07:00:00
ORD_11803,CUST_ORPHAN_610,622.57,2025-03-17 02:00:00
ORD_11810,CUST_ORPHAN_473,245.51,2025-03-17 09:00:00
ORD_11812,CUST_ORPHAN_218,581.9,2025-03-17 11:00:00
ORD_11816,CUST_ORPHAN_484,316.72,2025-03-17 15:00:00
ORD_11833,CUST_ORPHAN_900,440.33,2025-03-18 08:00:00
ORD_11850,CUST_ORPHAN_204,387.35,2025-03-19 01:00:00
ORD_11853,CUST_ORPHAN_657,129.05,2025-03-19 04:00:00
ORD_11854,CUST_ORPHAN_914,493.23,2025-03-19 05:00:00
ORD_11856,CUST_ORPHAN_900,656.85,2025-03-19 07:00:00
ORD_11860,CUST_ORPHAN_300,398.41,2025-03-19 11:00:00
ORD_11865,CUST_ORPHAN_549,617.01,2025-03-19 16:00:00
ORD_11866,CUST_ORPHAN_617,734.63,2025-03-19 17:00:00
ORD_11872,CUST_ORPHAN_198,418.76,2025-03-19 23:00:00
ORD_11873,CUST_ORPHAN_276,85.32,2025-03-20 00:00:00
ORD_11876,CUST_ORPHAN_709,644.99,2025-03-20 03:00:00
ORD_11882,CUST_ORPHAN_164,545.6,2025-03-20 09:00:00
ORD_11893,CUST_ORPHAN_851,652.61,2025-03-20 20:00:00
ORD_11905,CUST_ORPHAN_953,713.7,2025-03-21 08:00:00
ORD_11906,CUST_ORPHAN_504,411.05,2025-03-21 09:00:00
ORD_11907,CUST_ORPHAN_878,307.76,2025-03-21 10:00:00
ORD_11909,CUST_ORPHAN_341,379.88,2025-03-21 12:00:00
ORD_11913,CUST_ORPHAN_300,627.32,2025-03-21 16:00:00
ORD_11917,CUST_ORPHAN_617,438.12,2025-03-21 20:00:00
ORD_11919,CUST_ORPHAN_484,599.59,2025-03-21 22:00:00
ORD_11923,CUST_ORPHAN_610,194.36,2025-03-22 02:00:00
ORD_11925,CUST_ORPHAN_549,242.72,2025-03-22 04:00:00
ORD_11935,CUST_ORPHAN_976,724.83,2025-03-22 14:00:00
ORD_11946,CUST_ORPHAN_164,267.28,2025-03-23 01:00:00
ORD_11948,CUST_ORPHAN_923,169.63,2025-03-23 03:00:00
ORD_11954,CUST_ORPHAN_162,277.35,2025-03-23 09:00:00
ORD_11957,CUST_ORPHAN_164,681.32,2025-03-23 12:00:00
ORD_11959,CUST_ORPHAN_504,150.32,2025-03-23 14:00:00
ORD_11961,CUST_ORPHAN_953,79.82,2025-03-23 16:00:00
ORD_11967,CUST_ORPHAN_109,417.72,2025-03-23 22:00:00
ORD_11969,CUST_ORPHAN_244,532.75,2025-03-24 00:00:00
ORD_11975,CUST_ORPHAN_276,102.96,2025-03-24 06:00:00
ORD_11980,CUST_ORPHAN_484,392.1,2025-03-24 11:00:00
ORD_11984,CUST_ORPHAN_245,294.46,2025-03-24 15:00:00
ORD_11986,CUST_ORPHAN_316,413.95,2025-03-24 17:00:00
ORD_11990,CUST_ORPHAN_922,319.66,2025-03-24 21:00:00
ORD_11992,CUST_ORPHAN_352,485.3,2025-03-24 23:00:00
ORD_11995,CUST_ORPHAN_922,284.02,2025-03-25 02:00:00
ORD_12011,CUST_ORPHAN_381,548.03,2025-03-25 18:00:00
ORD_12017,CUST_ORPHAN_788,291.78,2025-03-26 00:00:00
ORD_12018,CUST_ORPHAN_484,205.9,2025-03-26 01:00:00
ORD_12025,CUST_ORPHAN_926,476.86,2025-03-26 08:00:00
ORD_12026,CUST_ORPHAN_823,59.79,2025-03-26 09:00:00
ORD_12032,CUST_ORPHAN_162,164.31,2025-03-26 15:00:00
ORD_12036,CUST_ORPHAN_922,104.92,2025-03-26 19:00:00
ORD_12048,CUST_ORPHAN_831,525.11,2025-03-27 07:00:00
ORD_12051,CUST_ORPHAN_851,634.8,2025-03-27 10:00:00
ORD_12058,CUST_ORPHAN_617,86.01,2025-03-27 17:00:00
ORD_12067,CUST_ORPHAN_338,276.02,2025-03-28 02:00:00
ORD_12068,CUST_ORPHAN_646,584.17,2025-03-28 03:00:00
ORD_12071,CUST_ORPHAN_276,287.58,2025-03-28 06:00:00
ORD_12079,CUST_ORPHAN_104,478.59,2025-03-28 14:00:00
ORD_12085,CUST_ORPHAN_610,685.28,2025-03-28 20:00:00
ORD_12088,CUST_ORPHAN_300,296.45,2025-03-28 23:00:00
ORD_12092,CUST_ORPHAN_352,652.78,2025-03-29 03:00:00
ORD_12100,CUST_ORPHAN_788,141.75,2025-03-29 11:00:00
ORD_12101,CUST_ORPHAN_109,602.12,2025-03-29 12:00:00
ORD_12125,CUST_ORPHAN_923,697.71,2025-03-30 12:00:00
ORD_12131,CUST_ORPHAN_352,286.13,2025-03-30 18:00:00
ORD_12135,CUST_ORPHAN_381,430.74,2025-03-30 22:00:00
ORD_12144,CUST_ORPHAN_610,124.23,2025-03-31 07:00:00
ORD_12147,CUST_ORPHAN_560,253.4,2025-03-31 10:00:00
ORD_12154,CUST_ORPHAN_610,591.53,2025-03-31 17:00:00
ORD_12157,CUST_ORPHAN_473,587.87,2025-03-31 20:00:00
ORD_12158,CUST_ORPHAN_218,299.13,2025-03-31 21:00:00
ORD_12161,CUST_ORPHAN_164,288.16,2025-04-01 00:00:00
ORD_12164,CUST_ORPHAN_198,284.09,2025-04-01 03:00:00
ORD_12167,CUST_ORPHAN_473,216.69,2025-04-01 06:00:00
ORD_12173,CUST_ORPHAN_549,41.39,2025-04-01 12:00:00
ORD_12190,CUST_ORPHAN_952,142.81,2025-04-02 05:00:00
ORD_12191,CUST_ORPHAN_894,158.65,2025-04-02 06:00:00
ORD_12192,CUST_ORPHAN_646,356.32,2025-04-02 07:00:00
ORD_12206,CUST_ORPHAN_617,47.4,2025-04-02 21:00:00
ORD_12208,CUST_ORPHAN_104,692.16,2025-04-02 23:00:00
ORD_12220,CUST_ORPHAN_316,280.44,2025-04-03 11:00:00
ORD_12221,CUST_ORPHAN_851,139.92,2025-04-03 12:00:00
ORD_12237,CUST_ORPHAN_245,200.06,2025-04-04 04:00:00
ORD_12243,CUST_ORPHAN_355,432.42,2025-04-04 10:00:00
ORD_12244,CUST_ORPHAN_300,84.34,2025-04-04 11:00:00
ORD_12253,CUST_ORPHAN_504,645.57,2025-04-04 20:00:00
ORD_12263,CUST_ORPHAN_808,706.7,2025-04-05 06:00:00
ORD_12287,CUST_ORPHAN_245,396.09,2025-04-06 06:00:00
ORD_12288,CUST_ORPHAN_923,585.5,2025-04-06 07:00:00
ORD_12302,CUST_ORPHAN_952,66.43,2025-04-06 21:00:00
ORD_12306,CUST_ORPHAN_316,334.15,2025-04-07 01:00:00
ORD_12310,CUST_ORPHAN_338,469.26,2025-04-07 05:00:00
ORD_12327,CUST_ORPHAN_355,727.33,2025-04-07 22:00:00
ORD_12331,CUST_ORPHAN_276,105.46,2025-04-08 02:00:00
ORD_12338,CUST_ORPHAN_926,162.23,2025-04-08 09:00:00
ORD_12353,CUST_ORPHAN_198,589.74,2025-04-09 00:00:00
ORD_12356,CUST_ORPHAN_338,366.35,2025-04-09 03:00:00
ORD_12360,CUST_ORPHAN_245,583.18,2025-04-09 07:00:00
ORD_12361,CUST_ORPHAN_109,688.05,2025-04-09 08:00:00
ORD_12376,CUST_ORPHAN_244,598.55,2025-04-09 23:00:00
ORD_12377,CUST_ORPHAN_316,156.44,2025-04-10 00:00:00
ORD_12380,CUST_ORPHAN_709,38.12,2025-04-10 03:00:00
ORD_12384,CUST_ORPHAN_952,424.87,2025-04-10 07:00:00
ORD_12387,CUST_ORPHAN_878,26.64,2025-04-10 10:00:00
ORD_12388,CUST_ORPHAN_560,75.05,2025-04-10 11:00:00
ORD_12396,CUST_ORPHAN_646,726.15,2025-04-10 19:00:00
ORD_12401,CUST_ORPHAN_601,387.03,2025-04-11 00:00:00
ORD_12405,CUST_ORPHAN_788,400.94,2025-04-11 04:00:00
ORD_12408,CUST_ORPHAN_851,575.53,2025-04-11 07:00:00
ORD_12409,CUST_ORPHAN_823,540.5,2025-04-11 08:00:00
ORD_12410,CUST_ORPHAN_381,287.39,2025-04-11 09:00:00
ORD_12411,CUST_ORPHAN_204,58.64,2025-04-11 10:00:00
ORD_12415,CUST_ORPHAN_894,256.17,2025-04-11 14:00:00
ORD_12417,CUST_ORPHAN_823,441.16,2025-04-11 16:00:00
ORD_12418,CUST_ORPHAN_808,133.03,2025-04-11 17:00:00
ORD_12429,CUST_ORPHAN_976,535.97,2025-04-12 04:00:00
ORD_12431,CUST_ORPHAN_878,217.6,2025-04-12 06:00:00
ORD_12443,CUST_ORPHAN_104,597.07,2025-04-12 18:00:00
ORD_12450,CUST_ORPHAN_350,105.78,2025-04-13 01:00:00
ORD_12456,CUST_ORPHAN_900,287.2,2025-04-13 07:00:00
ORD_12462,CUST_ORPHAN_788,703.7,2025-04-13 13:00:00
ORD_12465,CUST_ORPHAN_504,577.79,2025-04-13 16:00:00
ORD_12466,CUST_ORPHAN_982,200.9,2025-04-13 17:00:00
