customer_id,customer_type,order_id,order_amount
1014,SMB,5542,3245.58
1014,SMB,5639,2841.27
1014,SMB,6558,1638.94
1014,SMB,7732,3710.84
1014,SMB,9257,2499.4
1015,SMB,8048,1634.29
1016,SMB,5027,4402.68
1016,SMB,5075,177.56
1016,SMB,6926,3152.43
1016,SMB,7123,4258.16
1017,SMB,5295,3266.45
1017,SMB,5325,4978.07
1017,SMB,6327,479.2
1017,SMB,6371,2397.83
1017,SMB,7906,4192.47
1017,SMB,8193,795.52
1017,SMB,8537,4880.56
1017,SMB,8917,1921.22
1018,Startup,8858,2710.03
1018,Startup,9486,4707.78
1019,SMB,5807,2767.1
1019,SMB,6510,3036.06
1019,SMB,6628,3842.92
1019,SMB,7268,1361.98
1019,SMB,7627,629.47
1019,SMB,8101,2395.18
1019,SMB,8502,2506.66
1019,SMB,8895,3017.18
1019,SMB,9230,1603.22
1020,SMB,5177,823.77
1020,SMB,5702,811.23
1020,SMB,6563,305.7
1020,SMB,6576,4917.54
1020,SMB,6591,1127.06
1020,SMB,7544,4953.68
1020,SMB,8572,1982.36
1021,Startup,5382,1825.18
1021,Startup,5617,835.75
1021,Startup,5867,4978.89
1021,Startup,6321,2848.81
1021,Startup,6767,1253.74
1021,Startup,8777,2230.15
1022,SMB,5330,2043.38
1022,SMB,5373,4059.13
1022,SMB,5534,4396.27
1022,SMB,6810,961.3
1022,SMB,7606,3096.37
1022,SMB,7739,3963.04
1022,SMB,8337,1930.63
1022,SMB,8464,378.71
1022,SMB,8564,2452.02
1022,SMB,9893,316.97
1023,SMB,6511,1174.94
1023,SMB,7378,3914.38
1023,SMB,7720,2832.45
1023,SMB,7807,1636.81
1024,SMB,5583,4616.05
1025,SMB,6184,872.96
1025,SMB,7639,3587.75
1025,SMB,8007,1412.19
1025,SMB,8617,3271.4
1025,SMB,8945,53.55
1025,SMB,9803,2940.1
1026,Startup,5939,1684.27
1026,Startup,6855,1365.14
1026,Startup,7164,2302.04
1026,Startup,8006,3158.4
1026,Startup,9933,3311.33
1027,SMB,5414,3315.47
1027,SMB,7699,2238.23
1027,SMB,9178,2645.96
1028,Startup,5649,2124.54
1028,Startup,6794,3001.92
1028,Startup,7868,1192.14
1028,Startup,9692,4031.09
1029,Startup,5097,3032.12
1029,Startup,5346,177.16
1029,Startup,6335,4709.61
1029,Startup,8525,439.55
1029,Startup,9325,1476.35
1030,Enterprise,6513,3490.1
1030,Enterprise,7366,809.39
1030,Enterprise,7740,2297.1
1030,Enterprise,9852,1648.74
1031,Startup,5273,4506.31
1031,Startup,7421,4645.44
1031,Startup,7717,2822.57
1031,Startup,7848,4053.85
1031,Startup,9423,2965.23
1032,SMB,6832,4578.43
1032,SMB,8346,698.85
1032,SMB,9466,4341.36
1033,Enterprise,5347,1458.48
1033,Enterprise,7944,2363.57
1033,Enterprise,8497,2380.39
1035,Startup,5573,3656.85
1035,Startup,5707,3411.38
1035,Startup,7130,3243.49
1035,Startup,7146,2540.94
1035,Startup,7454,1942.7
1036,Startup,5920,84.56
1036,Startup,6014,1602.83
1036,Startup,9408,3087.85
1037,SMB,5224,3428.54
1037,SMB,5316,1239.48
1038,SMB,5218,3385.5
1038,SMB,6587,4216.03
1038,SMB,8312,3164.64
1038,SMB,8772,828.32
1038,SMB,9479,2349.68
1039,Startup,5066,3655.44
1039,Startup,5095,132.13
1039,Startup,5362,2744.51
1039,Startup,5729,3245.73
1039,Startup,5913,1280.59
1039,Startup,6461,3094.6
1039,Startup,8131,2706.21
1039,Startup,8667,1234.09
1039,Startup,8824,2612.27
1039,Startup,9402,102.82
1040,SMB,5212,3838.55
1040,SMB,5230,3477.15
1040,SMB,5239,272.73
1040,SMB,5241,1739.53
1040,SMB,6907,2179.21
1040,SMB,8270,4541.94
1040,SMB,9010,323.9
1040,SMB,9088,1828.73
1040,SMB,9468,4295.94
1041,SMB,6985,2997.3
1041,SMB,7110,2031.77
1041,SMB,7254,676.85
1041,SMB,7310,816.19
1041,SMB,7376,650.79
1041,SMB,8213,3903.65
1041,SMB,8662,161.71
1042,SMB,6141,2889.14
1042,SMB,9649,1614.72
1043,Enterprise,5859,3261.3
1043,Enterprise,6208,2812.95
1043,Enterprise,6364,1999.09
1043,Enterprise,6795,1407.35
1043,Enterprise,8423,165.99
1043,Enterprise,8660,4192.79
1043,Enterprise,9298,1638.63
1044,Startup,6499,3479.9
1044,Startup,6862,2291.77
1044,Startup,7888,1228.72
1044,Startup,8140,4737.17
1044,Startup,9055,4960.86
1044,Startup,9631,1277.27
1045,SMB,7670,1167.04
1045,SMB,7968,4304.54
1045,SMB,8849,1422.43
1045,SMB,9336,1242.93
1046,Startup,5291,716.15
1046,Startup,5474,4057.89
1046,Startup,8633,2506.8
1047,SMB,5024,257.48
1047,SMB,5172,3378.3
1047,SMB,6654,1585.66
1047,SMB,7009,2953.68
1047,SMB,8331,2077.33
1047,SMB,8674,1806.49
1048,Startup,7582,4414.09
1048,Startup,9036,1089.73
1048,Startup,9237,3661.91
1048,Startup,9485,2339.16
1049,Startup,5950,663.04
1049,Startup,6688,2664.54
1049,Startup,7223,2330.33
1049,Startup,7348,1086.07
1049,Startup,7883,1755.75
1049,Startup,8022,3119.01
1049,Startup,8992,382.84
1049,Startup,9404,2093.56
1050,SMB,5955,2745.92
1050,SMB,6670,4179.91
1050,SMB,8079,3208.79
1050,SMB,8499,4706.17
1050,SMB,9379,2649.45
1051,Startup,5878,3724.35
1052,Startup,8799,2979.45
1053,Startup,5781,1594.72
1053,Startup,7712,959.87
1053,Startup,7736,2379.97
1053,Startup,7890,896.88
1053,Startup,9517,3959.83
1054,Startup,5171,1240.63
1054,Startup,7885,2837.66
1054,Startup,8643,2868.94
1054,Startup,9082,3003.78
1055,Startup,6074,295.55
1055,Startup,6603,2085.16
1055,Startup,7945,1463.62
1056,Startup,6224,4863.68
1056,Startup,9160,4205.07
1056,Startup,9393,2088.15
1056,Startup,9838,1153.6
1057,SMB,6590,2328.63
1057,SMB,6812,4073.61
1057,SMB,7623,4846.27
1057,SMB,8972,2088.67
1058,SMB,6043,1241.98
1058,SMB,6853,1299.0
1058,SMB,8204,2477.72
1058,SMB,9572,1178.91
1058,SMB,9704,2057.82
1059,Enterprise,5569,926.56
1059,Enterprise,5711,1471.74
1059,Enterprise,7463,1383.73
1059,Enterprise,7744,3757.55
1059,Enterprise,7970,2437.01
1059,Enterprise,8496,2302.01
1059,Enterprise,8597,1317.3
1059,Enterprise,9011,1030.75
1059,Enterprise,9086,2573.3
1059,Enterprise,9297,4609.29
1060,SMB,5407,2286.11
1060,SMB,5959,4305.24
1060,SMB,6211,4617.09
1060,SMB,6614,1370.63
1060,SMB,9400,4611.22
1060,SMB,9926,4869.78
1061,SMB,5133,1169.09
1061,SMB,8683,2525.98
1061,SMB,8796,2597.13
1061,SMB,9119,4480.75
1062,SMB,5142,3774.72
1062,SMB,5186,4887.54
1062,SMB,7125,4763.69
1062,SMB,9026,3286.2
1062,SMB,9112,688.45
1063,Startup,6256,1865.65
1063,Startup,7083,4940.67
1063,Startup,7377,4930.37
1063,Startup,8748,4987.24
1063,Startup,9683,3947.38
1064,SMB,5446,760.17
1064,SMB,7527,4146.67
1064,SMB,9279,1206.36
1064,SMB,9367,1601.17
1065,SMB,5823,607.32
1065,SMB,6286,3035.9
1065,SMB,7150,3258.87
1065,SMB,7637,1948.86
1065,SMB,7875,493.78
1065,SMB,8412,3366.27
1065,SMB,8602,1375.97
1065,SMB,9442,401.04
1066,Startup,5650,3016.53
1066,Startup,6546,507.63
1066,Startup,6813,2914.84
1066,Startup,6858,3299.99
1066,Startup,7005,3823.69
1066,Startup,7676,172.85
1067,SMB,6040,1614.7
1067,SMB,6151,2393.51
1068,Startup,6838,775.74
1068,Startup,7112,2061.99
1068,Startup,7470,3109.61
1068,Startup,8017,939.27
1068,Startup,8622,4360.45
1068,Startup,9226,3067.17
1069,Enterprise,5783,4314.02
1069,Enterprise,7471,2572.07
1069,Enterprise,8493,2472.15
1069,Enterprise,8678,3220.39
1069,Enterprise,8785,267.04
1070,Startup,6024,1534.49
1070,Startup,6567,1612.38
1070,Startup,6748,3328.05
1070,Startup,9147,2303.88
1070,Startup,9807,1057.5
1071,Startup,8918,559.58
1071,Startup,9373,4494.09
1072,SMB,5449,2998.62
1072,SMB,6887,1367.2
1072,SMB,9507,2677.75
1072,SMB,9531,894.85
1072,SMB,9642,2369.83
1072,SMB,9915,4030.34
1073,Enterprise,5510,344.96
1073,Enterprise,6020,1941.51
1073,Enterprise,6155,486.27
1073,Enterprise,7084,1977.48
1073,Enterprise,7364,3875.56
1073,Enterprise,8395,282.95
1073,Enterprise,8589,680.67
1073,Enterprise,8631,734.32
1073,Enterprise,8656,2104.24
1073,Enterprise,8715,4475.79
1073,Enterprise,8948,1206.22
1073,Enterprise,9344,1920.09
1073,Enterprise,9750,2120.9
1074,Startup,6689,2362.94
1074,Startup,7723,4412.23
1074,Startup,8143,462.73
1074,Startup,9233,572.29
1075,Startup,5367,2515.74
1075,Startup,6660,709.76
1075,Startup,6989,3168.59
1075,Startup,7380,2913.89
1075,Startup,7431,2835.14
1075,Startup,7663,4005.46
1075,Startup,7755,627.9
1075,Startup,9267,1248.81
1076,Startup,5824,2068.5
1076,Startup,6622,351.48
1076,Startup,7183,1206.77
1076,Startup,8406,300.01
1076,Startup,8832,3093.77
1076,Startup,9541,493.68
1077,Startup,5986,1917.95
1077,Startup,7462,3370.1
1077,Startup,9168,2308.81
1078,Enterprise,6658,1327.63
1078,Enterprise,8427,518.05
1079,SMB,5350,4257.3
1079,SMB,6190,3822.95
1079,SMB,6349,1449.69
1079,SMB,6846,2267.46
1079,SMB,7980,4661.14
1079,SMB,8607,2053.29
1080,SMB,6236,3855.3
1081,Startup,5009,4176.54
1081,Startup,7338,721.35
1081,Startup,8372,701.25
1082,Startup,5282,3326.08
1082,Startup,6768,2775.32
1082,Startup,7575,826.67
1082,Startup,8200,4397.35
1082,Startup,8545,354.96
1082,Startup,8994,4112.64
1082,Startup,9472,1070.07
1083,SMB,6227,1221.22
1083,SMB,7073,3257.75
1083,SMB,7672,3973.07
1083,SMB,7792,2498.26
1083,SMB,8627,113.19
1083,SMB,9714,2452.14
1084,Enterprise,5372,4494.78
1084,Enterprise,5385,1613.08
1084,Enterprise,5522,303.19
1084,Enterprise,5529,2553.2
1084,Enterprise,5642,2858.59
1084,Enterprise,5921,2047.23
1084,Enterprise,6096,3134.89
1084,Enterprise,7303,361.39
1084,Enterprise,7327,895.53
1084,Enterprise,8246,4186.08
1084,Enterprise,8512,2726.02
1084,Enterprise,9385,2762.71
1085,SMB,5842,1753.25
1085,SMB,8303,4456.59
1086,SMB,5031,3670.86
1086,SMB,5479,4081.21
1086,SMB,5756,4238.31
1086,SMB,6821,1466.37
1086,SMB,8139,203.79
1086,SMB,9411,958.12
1087,Startup,5544,4732.56
1087,Startup,6357,2200.93
1087,Startup,6363,3793.15
1087,Startup,7193,846.26
1087,Startup,7455,2243.48
1087,Startup,8830,4690.87
1087,Startup,9777,4318.56
1088,Startup,5469,2605.6
1088,Startup,6498,2277.22
1088,Startup,7770,610.49
1088,Startup,8375,4861.66
1088,Startup,8762,4514.48
1088,Startup,9341,2005.2
1089,Startup,5017,3395.32
1089,Startup,5195,2166.06
1089,Startup,5792,4299.61
1089,Startup,7103,3100.64
1089,Startup,8456,4173.32
1089,Startup,9454,249.63
1090,SMB,5497,2795.7
1090,SMB,5905,4336.88
1090,SMB,8001,4660.88
1090,SMB,8094,2853.3
1090,SMB,9309,3927.29
1091,SMB,7528,4840.93
1091,SMB,8199,2461.06
1091,SMB,9183,590.93
1091,SMB,9814,2793.14
1092,Startup,5250,3175.31
1092,Startup,5480,1437.66
1092,Startup,6197,2666.85
1092,Startup,6265,3172.31
1092,Startup,8745,4951.6
1092,Startup,9059,2486.47
1093,Startup,5575,1996.08
1093,Startup,7209,4168.11
1093,Startup,8068,3095.97
1093,Startup,8138,828.99
1093,Startup,8905,3754.46
1093,Startup,8952,4932.43
1093,Startup,9289,1475.0
1093,Startup,9397,2974.82
1094,Startup,9310,4815.78
1094,Startup,9603,2235.66
1095,Startup,6173,3610.26
1095,Startup,8458,3956.99
1096,SMB,7765,3656.04
1096,SMB,8379,2145.62
1096,SMB,9021,208.37
1096,SMB,9427,2141.11
1097,Startup,6336,3399.26
1097,Startup,6863,4731.29
1097,Startup,8489,2691.4
1097,Startup,8816,3231.87
1098,SMB,5060,244.38
1098,SMB,6815,3918.24
1098,SMB,8555,1123.23
1098,SMB,9372,533.21
1098,SMB,9634,3616.9
1099,Enterprise,5176,2015.11
1099,Enterprise,5359,332.28
1099,Enterprise,6228,2443.32
1099,Enterprise,7508,4727.83
1099,Enterprise,8228,2805.71
1100,SMB,5622,1081.16
1100,SMB,7847,1809.87
1100,SMB,7856,4653.11
1100,SMB,8416,997.87
1100,SMB,8596,2809.25
1101,Enterprise,6135,808.07
1101,Enterprise,6245,2217.6
1101,Enterprise,6358,4354.19
1101,Enterprise,6570,1001.68
1101,Enterprise,7811,2237.18
1101,Enterprise,7827,1303.35
1101,Enterprise,9409,3978.01
1102,Startup,5463,4381.91
1102,Startup,5803,4253.04
1102,Startup,5835,1995.95
1102,Startup,6009,4442.97
1102,Startup,6936,1384.67
1102,Startup,7561,1793.54
1102,Startup,7895,4973.09
1102,Startup,8025,2201.66
1102,Startup,8365,3077.7
1103,SMB,5493,4140.39
1103,SMB,7278,798.76
1103,SMB,8927,4026.36
1104,Startup,6086,4552.26
1104,Startup,6532,1341.2
1104,Startup,6891,2869.01
1104,Startup,7511,2355.34
1104,Startup,7655,4047.75
1104,Startup,7926,3697.13
1104,Startup,7986,1864.86
1104,Startup,8377,594.59
1104,Startup,9167,3107.75
1104,Startup,9684,2729.61
1105,Startup,6325,4092.44
1105,Startup,7313,1892.92
1105,Startup,8214,698.52
1105,Startup,9709,4149.65
1105,Startup,9765,4754.38
1106,SMB,5501,3012.89
1106,SMB,5898,1989.46
1106,SMB,9448,190.27
1106,SMB,9459,2567.27
1107,SMB,5160,221.63
1107,SMB,5683,1566.76
1107,SMB,7358,2041.19
1107,SMB,9647,2800.3
1108,Startup,5078,3455.83
1108,Startup,5911,4935.13
1108,Startup,5971,1480.39
1108,Startup,6515,4951.91
1108,Startup,8575,1870.16
1108,Startup,9854,1350.04
1109,SMB,6621,1598.53
1109,SMB,6929,1213.4
1109,SMB,7272,69.4
1109,SMB,7467,2907.07
1109,SMB,7485,3736.52
1109,SMB,8233,2446.71
1109,SMB,8250,95.37
1109,SMB,8409,2250.18
1109,SMB,8822,4420.04
1109,SMB,9575,1580.88
1110,Enterprise,6176,1331.58
1110,Enterprise,9395,3363.59
1111,SMB,5524,2582.95
1111,SMB,6520,1953.35
1111,SMB,7502,235.77
1111,SMB,7690,983.07
1111,SMB,7904,57.07
1111,SMB,8361,895.3
1111,SMB,8671,2553.76
1111,SMB,9582,367.02
1111,SMB,9882,1297.75
1112,SMB,6547,2316.61
1112,SMB,6811,572.97
1112,SMB,8255,381.61
1112,SMB,8324,529.25
1112,SMB,9295,159.9
1112,SMB,9437,138.89
1112,SMB,9810,2196.93
1113,Startup,5293,4166.02
1113,Startup,6455,2700.94
1113,Startup,6634,3479.96
1113,Startup,6640,823.99
1113,Startup,7304,977.37
1113,Startup,7631,2438.34
1113,Startup,8481,4315.04
1113,Startup,9253,284.71
1113,Startup,9761,4559.53
1114,Startup,5229,1170.05
1114,Startup,5765,1618.87
1114,Startup,6112,1494.96
1114,Startup,7604,4537.93
1114,Startup,8202,4652.86
1114,Startup,9209,2781.55
1115,Startup,5235,346.72
1115,Startup,7041,2951.87
1115,Startup,8871,4657.62
1115,Startup,9681,139.26
1116,Startup,5491,289.4
1116,Startup,6057,1068.68
1116,Startup,7586,2785.88
1116,Startup,8196,3661.13
1116,Startup,8990,2863.18
1117,Startup,5441,442.44
1117,Startup,5598,1704.25
1117,Startup,5872,1061.0
1117,Startup,6186,3105.11
1117,Startup,6625,2075.45
1117,Startup,7529,4454.69
1118,SMB,5935,1915.49
1118,SMB,6646,2917.6
1118,SMB,7321,3147.91
1118,SMB,7384,1924.58
1118,SMB,7884,846.87
1118,SMB,8494,2587.25
1118,SMB,8884,483.49
1118,SMB,9302,560.58
1119,Startup,5706,3331.98
1119,Startup,5761,359.04
1119,Startup,6416,1489.84
1119,Startup,6593,4768.87
1119,Startup,7921,4356.62
1119,Startup,9694,2020.37
1120,Startup,5193,3115.98
1120,Startup,5332,3426.85
1120,Startup,6328,2714.9
1120,Startup,7092,147.27
1120,Startup,9155,1850.44
1120,Startup,9515,3829.87
1121,Startup,5682,1271.94
1121,Startup,8769,2218.27
1122,Startup,5499,3175.72
1122,Startup,5549,678.37
1122,Startup,6457,1976.58
1122,Startup,7448,3636.56
1122,Startup,8051,1037.88
1122,Startup,9018,1821.31
1123,SMB,7673,975.19
1123,SMB,8735,3391.89
1124,SMB,5217,4896.8
1124,SMB,5873,2122.54
1124,SMB,6252,2875.99
1124,SMB,6446,2365.22
1124,SMB,6659,2346.73
1124,SMB,7013,2142.3
1124,SMB,7452,2452.07
1124,SMB,7981,490.6
1124,SMB,8480,1115.46
1124,SMB,9031,2313.29
1125,SMB,7444,4347.09
1125,SMB,7449,1591.99
1125,SMB,8112,4770.83
1125,SMB,9222,3676.98
1126,SMB,5724,3812.03
1126,SMB,7407,3334.28
1126,SMB,7614,4066.76
1126,SMB,8483,2616.54
1127,Startup,5538,535.14
1127,Startup,7120,3966.99
1127,Startup,7262,4620.27
1127,Startup,7349,408.99
1127,Startup,7649,3913.33
1127,Startup,8649,3360.33
1127,Startup,8882,53.91
1127,Startup,9551,4661.1
1128,Startup,6195,3032.22
1128,Startup,6518,3872.15
1128,Startup,7647,177.9
1128,Startup,8419,1807.23
1128,Startup,8520,3387.23
1128,Startup,9434,2959.59
1129,Enterprise,5749,1382.35
1129,Enterprise,6331,4156.35
1129,Enterprise,6526,2903.62
1129,Enterprise,6910,3822.54
1129,Enterprise,6927,773.18
1129,Enterprise,8176,248.34
1129,Enterprise,8765,2269.62
1129,Enterprise,8786,1666.78
1129,Enterprise,9120,4914.13
1129,Enterprise,9781,1146.39
1130,Startup,5370,1573.47
1130,Startup,5643,3991.41
1130,Startup,6047,1524.99
1130,Startup,6161,3547.69
1130,Startup,6210,4667.7
1130,Startup,6332,711.79
1131,SMB,5061,1396.39
1131,SMB,6770,554.3
1131,SMB,6945,3985.8
1131,SMB,6972,3557.49
1132,SMB,6572,4875.78
1132,SMB,6575,2903.9
1132,SMB,7176,4380.09
1132,SMB,8243,679.16
1132,SMB,9505,1620.41
1132,SMB,9776,1421.28
1133,SMB,5268,759.24
1133,SMB,5673,3004.88
1133,SMB,5853,2997.06
1134,SMB,6150,1998.5
1134,SMB,7939,2775.2
1134,SMB,8585,4488.9
1135,Startup,8758,1715.43
1136,SMB,6521,1767.45
1136,SMB,7227,2743.34
1136,SMB,9038,1617.18
1137,Startup,5038,3167.61
1137,Startup,6662,4345.13
1137,Startup,7784,3214.91
1137,Startup,8141,1241.53
1137,Startup,8625,2510.98
1137,Startup,8820,3860.37
1137,Startup,8891,861.46
1137,Startup,9734,2344.56
1138,Startup,6395,2931.25
1138,Startup,6669,3237.34
1138,Startup,7901,2811.5
1138,Startup,9223,3445.09
1138,Startup,9824,347.36
1139,SMB,7493,4131.36
1139,SMB,7504,4607.82
1139,SMB,8097,1181.92
1139,SMB,8751,924.58
1139,SMB,8969,2855.69
1139,SMB,9652,1439.15
1139,SMB,9677,3917.71
1140,Startup,5130,4170.2
1140,Startup,7535,3161.09
1140,Startup,8487,1379.08
1140,Startup,8788,328.85
1140,Startup,9639,947.03
1140,Startup,9774,150.99
1141,Startup,5089,2119.82
1141,Startup,5882,3633.94
1141,Startup,5933,1492.24
1141,Startup,7643,1127.61
1141,Startup,7791,3980.97
1141,Startup,8122,350.38
1141,Startup,8396,3359.31
1141,Startup,8511,2296.54
1141,Startup,8902,684.53
1142,SMB,5116,1566.84
1142,SMB,6763,1261.04
1142,SMB,7053,1910.32
1142,SMB,7214,1229.77
1143,SMB,5500,3932.81
1143,SMB,5826,283.62
1143,SMB,6132,3333.39
1143,SMB,7024,2107.36
1143,SMB,7994,4551.75
1143,SMB,9614,4978.24
1143,SMB,9799,1108.0
1144,SMB,5897,242.84
1144,SMB,6816,3531.22
1144,SMB,8944,3649.3
1144,SMB,9332,391.5
1145,SMB,5187,3979.4
1145,SMB,5646,2466.48
1145,SMB,5766,4053.69
1145,SMB,9441,3481.39
1146,Enterprise,5120,4870.31
1146,Enterprise,5963,2583.31
1146,Enterprise,6637,3328.47
1146,Enterprise,9942,746.23
1147,Startup,5247,453.91
1147,Startup,5550,660.25
1147,Startup,5778,3246.34
1147,Startup,7550,3436.83
1147,Startup,7593,210.81
1147,Startup,8254,1345.27
1147,Startup,8883,4060.19
1147,Startup,9690,2949.97
1148,Startup,6373,1806.25
1148,Startup,6754,247.0
1148,Startup,7398,3614.55
1148,Startup,8574,2372.43
1149,Enterprise,6035,4424.24
1149,Enterprise,6095,4707.91
1149,Enterprise,6229,2174.29
1149,Enterprise,6421,688.9
1149,Enterprise,6466,1429.54
1149,Enterprise,7870,3872.72
1149,Enterprise,9680,4552.3
1149,Enterprise,9788,3052.24
1150,SMB,9322,2457.64
1151,Startup,5738,3374.96
1151,Startup,8461,2656.64
1151,Startup,8670,1878.44
1152,SMB,5056,2594.77
1152,SMB,5591,4161.58
1152,SMB,5948,656.36
1152,SMB,9756,3452.95
1153,SMB,5145,2238.43
1153,SMB,5427,1723.52
1153,SMB,7282,2721.33
1153,SMB,8362,1372.69
1153,SMB,8801,779.89
1154,SMB,5850,1287.37
1154,SMB,5951,399.15
1154,SMB,6579,3594.12
1154,SMB,6836,2528.07
1154,SMB,7069,2949.75
1154,SMB,7763,229.89
1154,SMB,8105,1831.13
1154,SMB,8205,642.75
1154,SMB,8238,1583.74
1154,SMB,8565,2739.86
1154,SMB,8604,4363.1
1155,Startup,6264,1461.77
1155,Startup,7435,2865.62
1155,Startup,8160,1289.89
1155,Startup,9261,1560.81
1155,Startup,9338,2624.79
1156,SMB,5692,1109.27
1156,SMB,5894,1202.01
1156,SMB,6231,575.49
1156,SMB,6977,399.95
1156,SMB,7008,148.87
1156,SMB,7373,1865.27
1156,SMB,7922,3198.72
1156,SMB,8147,4562.31
1156,SMB,9122,850.11
1156,SMB,9307,1955.55
1156,SMB,9587,159.57
1157,Startup,5366,255.82
1157,Startup,7777,3479.75
1157,Startup,7975,4064.97
1158,Startup,6146,640.94
1159,SMB,5055,2445.9
1159,SMB,5582,2401.69
1159,SMB,5798,4371.56
1159,SMB,5914,2715.06
1159,SMB,6612,386.78
1159,SMB,8031,1069.14
1160,Startup,5190,4337.2
1160,Startup,5982,3245.4
1160,Startup,6034,593.82
1160,Startup,6430,4941.21
1160,Startup,7730,4414.46
1160,Startup,7961,307.76
1161,SMB,5074,4952.14
1161,SMB,5713,293.64
1161,SMB,5790,4731.46
1161,SMB,6101,303.75
1161,SMB,6648,2868.06
1161,SMB,6780,3795.4
1161,SMB,8074,3096.99
1161,SMB,8686,3955.75
1161,SMB,9140,3291.14
1162,Startup,5395,4676.91
1162,Startup,6609,4775.6
1162,Startup,6934,133.72
1162,Startup,7188,677.67
1162,Startup,7679,4216.0
1162,Startup,7861,1198.79
1162,Startup,8348,4665.6
1162,Startup,9770,4980.26
1163,Startup,5396,1291.85
1163,Startup,5651,2592.85
1163,Startup,6722,4118.1
1163,Startup,7581,4709.33
1163,Startup,7626,2609.8
1163,Startup,9763,575.16
1163,Startup,9911,3373.27
1164,Startup,6172,4767.94
1164,Startup,6296,3260.98
1164,Startup,6884,3401.77
1164,Startup,7524,1086.27
1164,Startup,8272,2693.48
1164,Startup,8626,3353.71
1164,Startup,8698,4156.74
1165,SMB,5686,2161.17
1165,SMB,6765,4202.25
1165,SMB,7472,2751.46
1165,SMB,7517,863.14
1166,Startup,5457,3168.96
1166,Startup,5495,1797.86
1166,Startup,7853,1548.7
1166,Startup,8563,4134.42
1166,Startup,8638,3016.42
1166,Startup,9206,1714.75
1166,Startup,9305,947.19
1166,Startup,9415,119.05
1166,Startup,9905,4280.36
1167,SMB,5960,885.61
1167,SMB,6000,4907.23
1167,SMB,6012,391.73
1167,SMB,8386,3085.19
1168,SMB,5249,187.87
1168,SMB,7266,3311.56
1168,SMB,8439,4220.2
1169,Enterprise,6413,320.32
1169,Enterprise,8316,4305.75
1170,Startup,5083,1152.25
1170,Startup,5209,4960.22
1170,Startup,5261,2526.38
1170,Startup,7451,2241.14
1170,Startup,8151,974.52
1170,Startup,8663,608.65
1170,Startup,9254,4015.8
1171,Startup,5063,4892.86
1171,Startup,7912,862.11
1171,Startup,8149,3126.46
1171,Startup,8933,114.4
1171,Startup,9606,3232.03
1172,Enterprise,5927,1573.7
1172,Enterprise,6049,4558.59
1172,Enterprise,6451,102.04
1172,Enterprise,7374,573.73
1173,Startup,6192,1000.52
1173,Startup,6294,2061.76
1173,Startup,6352,3231.75
1173,Startup,7080,439.2
1173,Startup,7859,4521.2
1173,Startup,8166,1244.68
1174,SMB,7159,1303.33
1174,SMB,7284,139.24
1175,Startup,5757,954.93
1175,Startup,7806,1293.4
1175,Startup,7934,3659.74
1175,Startup,8408,3615.85
1175,Startup,8892,3692.97
1175,Startup,8898,1548.07
1176,SMB,5221,3398.59
1176,SMB,6991,764.34
1176,SMB,8637,4809.02
