customer_id,total_transactions,days_as_customer,total_spent,days_since_last_purchase,purchase_count,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score
CUST_2033,15,540,1495.32,59,15,0.8333333333333334,99.688,83.07333333333332,low,Q2,2,2,2,6
CUST_2034,21,711,3464.2,72,21,0.8860759493670887,164.96190476190475,146.168776371308,low,Q4,1,5,5,11
CUST_2035,17,505,1464.43,20,17,1.00990099009901,86.14294117647059,86.99584158415843,low,Q2,4,3,2,9
CUST_2036,18,729,1924.93,63,18,0.7407407407407407,106.94055555555556,79.21522633744856,low,Q3,2,4,3,9
CUST_2037,13,219,1746.82,54,13,1.7808219178082192,134.3707692307692,239.29041095890412,low,Q2,3,2,3,8
CUST_2038,14,716,1275.43,74,14,0.5865921787709497,91.10214285714287,53.439804469273746,low,Q2,1,2,2,5
CUST_2039,14,592,2399.58,57,14,0.7094594594594594,171.39857142857142,121.60033783783783,low,Q4,2,2,4,8
CUST_2040,15,596,1917.07,41,15,0.7550335570469798,127.80466666666666,96.49681208053691,low,Q3,3,2,3,8
CUST_2041,12,273,917.49,3,12,1.3186813186813187,76.4575,100.82307692307693,low,Q1,5,1,1,7
CUST_2042,18,534,2699.29,6,18,1.0112359550561798,149.96055555555554,151.64550561797753,low,Q4,5,4,5,14
CUST_2043,19,160,2229.43,5,19,3.5625,117.33842105263157,418.018125,medium,Q3,5,4,4,13
CUST_2044,15,514,1777.95,5,15,0.8754863813229572,118.53,103.77140077821012,low,Q3,5,2,3,10
CUST_2045,19,676,2074.62,54,19,0.8431952662721893,109.19052631578947,92.0689349112426,low,Q3,3,4,4,11
CUST_2046,12,50,1343.73,47,12,7.199999999999999,111.9775,806.2379999999999,medium,Q2,3,1,2,6
CUST_2047,15,196,2384.06,87,15,2.295918367346939,158.93733333333333,364.90714285714284,medium,Q3,1,2,4,7
CUST_2048,15,303,645.33,49,15,1.4851485148514851,43.022000000000006,63.8940594059406,low,Q1,3,2,1,6
CUST_2049,10,417,835.13,9,10,0.7194244604316546,83.513,60.08129496402878,low,Q1,5,1,1,7
CUST_2050,23,630,878.9,20,23,1.0952380952380953,38.21304347826087,41.852380952380955,low,Q1,4,5,1,10
CUST_2051,16,345,2509.09,61,16,1.391304347826087,156.818125,218.1817391304348,low,Q4,2,3,4,9
CUST_2052,15,43,1089.79,35,15,10.465116279069766,72.65266666666666,760.3186046511628,high,Q1,4,2,2,8
CUST_2053,11,271,2002.55,50,11,1.2177121771217712,182.04999999999998,221.68450184501845,low,Q3,3,1,3,7
CUST_2054,14,375,1640.12,82,14,1.12,117.15142857142857,131.2096,low,Q2,1,2,3,6
CUST_2055,10,594,1651.31,62,10,0.5050505050505051,165.131,83.39949494949494,low,Q2,2,1,3,6
CUST_2056,20,369,3926.26,17,20,1.6260162601626016,196.31300000000002,319.2081300813008,low,Q4,5,5,5,15
CUST_2057,16,121,2751.41,88,16,3.9669421487603307,171.963125,682.1677685950413,medium,Q4,1,3,5,9
CUST_2058,21,396,3711.2,3,21,1.590909090909091,176.7238095238095,281.1515151515151,low,Q4,5,5,5,15
CUST_2059,16,484,1542.36,32,16,0.9917355371900827,96.3975,95.60082644628099,low,Q2,4,3,3,10
CUST_2060,18,457,2187.93,13,18,1.1816192560175056,121.55166666666666,143.6277899343545,low,Q3,5,4,4,13
CUST_2061,21,538,1458.04,89,21,1.1710037174721188,69.43047619047618,81.30334572490706,low,Q2,1,5,2,8
CUST_2062,20,64,1186.4,73,20,9.375,59.32000000000001,556.125,medium,Q2,1,5,2,8
CUST_2063,17,235,1928.89,68,17,2.170212765957447,113.46411764705883,246.2412765957447,medium,Q3,2,3,3,8
CUST_2064,17,110,2195.27,14,17,4.636363636363637,129.1335294117647,598.71,medium,Q3,5,3,4,12
CUST_2065,18,591,1518.7,11,18,0.9137055837563453,84.37222222222222,77.09137055837564,low,Q2,5,4,2,11
CUST_2066,13,417,1620.48,56,13,0.935251798561151,124.65230769230769,116.58129496402877,low,Q2,3,2,3,8
CUST_2067,14,31,2524.28,67,14,13.548387096774192,180.3057142857143,2442.851612903226,high,Q4,2,2,4,8
CUST_2068,17,419,2081.25,29,17,1.2171837708830548,122.42647058823529,149.01551312649164,low,Q3,4,3,4,11
CUST_2069,18,595,2720.56,9,18,0.9075630252100841,151.14222222222222,137.1710924369748,low,Q4,5,4,5,14
CUST_2070,18,135,2986.74,67,18,4.0,165.92999999999998,663.7199999999999,medium,Q4,2,4,5,11
CUST_2071,13,506,2574.36,25,13,0.7707509881422925,198.02769230769232,152.6300395256917,low,Q4,4,2,4,10
CUST_2072,18,431,2350.07,76,18,1.2529002320185614,130.55944444444447,163.57795823665893,low,Q3,1,4,4,9
CUST_2073,23,585,3822.57,42,23,1.1794871794871795,166.1986956521739,196.02923076923076,low,Q4,3,5,5,13
CUST_2074,16,191,3095.42,9,16,2.513089005235602,193.46375,486.1916230366493,medium,Q4,5,3,5,13
CUST_2075,17,231,3234.62,79,17,2.207792207792208,190.27176470588233,420.08051948051946,medium,Q4,1,3,5,9
CUST_2076,19,299,944.1,40,19,1.9063545150501673,49.689473684210526,94.72575250836121,low,Q1,3,4,2,9
CUST_2077,13,300,1249.54,25,13,1.3,96.11846153846153,124.954,low,Q2,4,2,2,8
CUST_2078,21,485,1715.66,5,21,1.2989690721649483,81.69809523809525,106.12329896907217,low,Q2,5,5,3,13
CUST_2079,13,491,522.75,11,13,0.7942973523421588,40.21153846153846,31.93991853360489,low,Q1,5,2,1,8
CUST_2080,19,281,2580.53,59,19,2.0284697508896796,135.81736842105263,275.5014234875445,medium,Q4,2,4,4,10
CUST_2081,14,325,2152.97,88,14,1.2923076923076922,153.7835714285714,198.7356923076923,low,Q3,1,2,4,7
CUST_2082,16,367,2774.76,79,16,1.3079019073569482,173.4225,226.8196185286104,low,Q4,1,3,5,9
CUST_2083,13,82,604.32,38,13,4.7560975609756095,46.48615384615385,221.09268292682927,medium,Q1,3,2,1,6
CUST_2084,21,246,3745.93,72,21,2.5609756097560976,178.37761904761905,456.82073170731707,medium,Q4,1,5,5,11
CUST_2085,25,217,3437.8,5,25,3.456221198156682,137.512,475.2718894009217,medium,Q4,5,5,5,15
CUST_2086,16,409,2371.05,48,16,1.17359413202934,148.190625,173.9156479217604,low,Q3,3,3,4,10
CUST_2087,9,522,1659.23,18,9,0.5172413793103449,184.35888888888888,95.3580459770115,low,Q2,5,1,3,9
CUST_2088,17,70,2283.66,70,17,7.285714285714286,134.33294117647057,978.7114285714284,medium,Q3,2,4,4,10
CUST_2089,19,186,1591.75,37,19,3.064516129032258,83.77631578947368,256.73387096774195,medium,Q2,4,4,3,11
CUST_2090,19,44,3218.48,60,19,12.954545454545455,169.39368421052632,2194.418181818182,high,Q4,2,4,5,11
CUST_2091,18,94,1593.64,48,18,5.74468085106383,88.53555555555556,508.6085106382979,medium,Q2,3,4,3,10
CUST_2092,15,550,464.85,77,15,0.8181818181818182,30.990000000000002,25.35545454545455,low,Q1,1,3,1,5
CUST_2093,15,373,2555.47,28,15,1.2064343163538873,170.36466666666666,205.5337801608579,low,Q4,4,3,4,11
CUST_2094,11,158,939.49,69,11,2.088607594936709,85.40818181818182,178.38417721518988,medium,Q1,2,1,1,4
CUST_2095,13,677,2085.47,77,13,0.5760709010339734,160.42076923076922,92.41373707533234,low,Q3,1,2,4,7
CUST_2096,13,501,1150.27,81,13,0.7784431137724551,88.48230769230769,68.87844311377246,low,Q2,1,2,2,5
CUST_2097,17,92,2986.68,40,17,5.5434782608695645,175.6870588235294,973.9173913043477,medium,Q4,3,4,5,12
CUST_2098,18,168,1141.46,45,18,3.2142857142857144,63.41444444444445,203.83214285714288,medium,Q2,3,4,2,9
CUST_2099,14,528,2737.64,62,14,0.7954545454545454,195.54571428571427,155.54772727272726,low,Q4,2,2,5,9
CUST_2100,13,622,2098.95,58,13,0.6270096463022508,161.4576923076923,101.23553054662378,low,Q3,2,2,4,8
CUST_2101,15,421,674.87,67,15,1.0688836104513064,44.99133333333334,48.09049881235155,low,Q1,2,3,1,6
CUST_2102,15,704,1860.16,56,15,0.6392045454545455,124.01066666666667,79.26818181818183,low,Q3,3,3,3,9
CUST_2103,20,448,3948.79,40,20,1.3392857142857142,197.4395,264.42790178571425,low,Q4,3,5,5,13
CUST_2104,18,318,1933.86,40,18,1.6981132075471699,107.43666666666667,182.43962264150943,low,Q3,3,4,3,10
CUST_2105,15,408,853.03,77,15,1.1029411764705883,56.86866666666666,62.722794117647055,low,Q1,1,3,1,5
CUST_2106,9,519,988.53,33,9,0.5202312138728323,109.83666666666666,57.14046242774566,low,Q1,4,1,2,7
CUST_2107,15,260,1720.2,6,15,1.7307692307692308,114.68,198.4846153846154,low,Q2,5,3,3,11
CUST_2108,14,70,2167.13,88,14,6.0,154.79500000000002,928.77,medium,Q3,1,2,4,7
CUST_2109,13,57,1914.87,19,13,6.842105263157895,147.2976923076923,1007.8263157894737,medium,Q3,4,2,3,9
CUST_2110,9,164,859.02,80,9,1.646341463414634,95.44666666666666,157.13780487804877,low,Q1,1,1,1,3
CUST_2111,12,230,757.85,40,12,1.5652173913043477,63.15416666666667,98.85,low,Q1,3,1,1,5
CUST_2112,15,62,2068.27,59,15,7.258064516129031,137.88466666666667,1000.7758064516128,medium,Q3,2,3,4,9
CUST_2113,8,77,790.39,59,8,3.1168831168831166,98.79875,307.94415584415583,medium,Q1,2,1,1,4
CUST_2114,10,532,481.48,48,10,0.5639097744360902,48.148,27.151127819548872,low,Q1,3,1,1,5
CUST_2115,12,436,2191.2,41,12,0.8256880733944955,182.6,150.77064220183485,low,Q3,3,1,4,8
CUST_2116,15,603,2189.46,13,15,0.7462686567164178,145.964,108.92835820895522,low,Q3,5,3,4,12
CUST_2117,13,128,1879.24,45,13,3.046875,144.55692307692308,440.44687500000003,medium,Q3,3,2,3,8
CUST_2118,13,713,2196.38,89,13,0.5469845722300141,168.9523076923077,92.41430575035064,low,Q3,1,2,4,7
CUST_2119,15,576,1765.36,53,15,0.78125,117.69066666666666,91.94583333333333,low,Q3,3,3,3,9
CUST_2120,13,642,2179.25,42,13,0.6074766355140188,167.6346153846154,101.83411214953271,low,Q3,3,2,4,9
CUST_2121,15,491,1682.49,63,15,0.9164969450101833,112.166,102.79979633401221,low,Q2,2,3,3,8
CUST_2122,23,672,845.38,27,23,1.0267857142857144,36.75565217391304,37.74017857142857,low,Q1,4,5,1,10
CUST_2123,21,34,2014.29,38,21,18.529411764705884,95.91857142857143,1777.3147058823529,high,Q3,3,5,4,12
CUST_2124,11,247,1232.62,60,11,1.3360323886639678,112.05636363636363,149.71093117408907,low,Q2,2,1,2,5
CUST_2125,19,532,2869.67,7,19,1.0714285714285714,151.03526315789475,161.8234962406015,low,Q4,5,4,5,14
CUST_2126,19,427,829.37,5,19,1.3348946135831383,43.65105263157895,58.26955503512881,low,Q1,5,4,1,10
CUST_2127,20,422,990.06,45,20,1.4218009478672986,49.503,70.38341232227488,low,Q1,3,5,2,10
CUST_2128,8,236,569.16,58,8,1.0169491525423728,71.145,72.35084745762713,low,Q1,2,1,1,4
CUST_2129,11,44,788.01,31,11,7.500000000000001,71.63727272727273,537.2795454545455,medium,Q1,4,1,1,6
CUST_2130,9,583,1378.19,23,9,0.4631217838765008,153.13222222222223,70.9188679245283,low,Q2,4,1,2,7
CUST_2131,16,490,1102.05,42,16,0.979591836734694,68.878125,67.47244897959185,low,Q1,3,3,2,8
CUST_2132,22,720,2987.43,10,22,0.9166666666666666,135.79227272727272,124.47625,low,Q4,5,5,5,15
CUST_2133,14,604,1560.97,32,14,0.695364238410596,111.49785714285714,77.5316225165563,low,Q2,4,2,3,9
CUST_2134,12,270,1503.92,53,12,1.3333333333333333,125.32666666666667,167.10222222222222,low,Q2,3,1,2,6
CUST_2135,13,593,2231.69,30,13,0.657672849915683,171.66846153846154,112.90168634064082,low,Q3,4,2,4,10
CUST_2136,21,125,2011.1,39,21,5.04,95.76666666666667,482.66399999999993,medium,Q3,3,5,3,11
CUST_2137,7,514,1119.37,31,7,0.4085603112840467,159.91,65.33287937743191,low,Q2,4,1,2,7
CUST_2138,16,436,1581.7,82,16,1.1009174311926606,98.85625,108.83256880733946,low,Q2,1,3,3,7
CUST_2139,14,260,1216.98,2,14,1.6153846153846154,86.92714285714285,140.42076923076925,low,Q2,5,2,2,9
CUST_2140,27,684,5204.51,78,27,1.1842105263157894,192.75962962962964,228.26798245614034,low,Q4,1,5,5,11
CUST_2141,20,200,1145.3,77,20,3.0,57.265,171.795,medium,Q2,1,5,2,8
CUST_2142,16,570,652.94,12,16,0.8421052631578947,40.80875,34.36526315789474,low,Q1,5,3,1,9
CUST_2143,20,65,3198.45,39,20,9.230769230769232,159.92249999999999,1476.2076923076922,medium,Q4,3,5,5,13
CUST_2144,17,554,628.04,66,17,0.92057761732852,36.9435294117647,34.00938628158845,low,Q1,2,4,1,7
CUST_2145,17,189,2915.31,13,17,2.6984126984126986,171.48882352941177,462.747619047619,medium,Q4,5,4,5,14
CUST_2146,19,728,1928.67,46,19,0.782967032967033,101.50894736842106,79.47815934065935,low,Q3,3,4,3,10
CUST_2147,15,272,2778.22,27,15,1.6544117647058825,185.21466666666666,306.4213235294117,low,Q4,4,3,5,12
CUST_2148,13,115,1966.49,17,13,3.391304347826087,151.26846153846154,512.9973913043478,medium,Q3,5,2,3,10
CUST_2149,18,607,2372.77,60,18,0.8896210873146623,131.82055555555556,117.27034596375617,low,Q3,2,4,4,10
CUST_2150,15,711,2866.93,64,15,0.6329113924050633,191.12866666666665,120.96751054852321,low,Q4,2,3,5,10
CUST_2151,19,586,1793.86,88,19,0.9726962457337883,94.41368421052631,91.83583617747439,low,Q3,1,5,3,9
CUST_2152,14,603,2687.51,35,14,0.6965174129353233,191.965,133.70696517412935,low,Q4,4,2,5,11
CUST_2153,17,675,826.63,70,17,0.7555555555555555,48.62529411764706,36.739111111111114,low,Q1,2,4,1,7
CUST_2154,16,57,1754.51,83,16,8.421052631578947,109.656875,923.4263157894737,medium,Q2,1,3,3,7
CUST_2155,17,649,1227.99,30,17,0.7858243451463791,72.23470588235294,56.7637904468413,low,Q2,4,4,2,10
CUST_2156,18,585,2150.5,71,18,0.9230769230769231,119.47222222222223,110.28205128205128,low,Q3,1,4,4,9
CUST_2157,18,369,960.34,74,18,1.4634146341463414,53.352222222222224,78.07642276422764,low,Q1,1,4,2,7
CUST_2158,21,360,3617.62,63,21,1.75,172.26761904761904,301.4683333333333,low,Q4,2,5,5,12
CUST_2159,14,669,2423.7,28,14,0.6278026905829596,173.12142857142857,108.6860986547085,low,Q4,4,2,4,10
CUST_2160,16,535,3074.66,60,16,0.8971962616822431,192.16625,172.41084112149534,low,Q4,2,3,5,10
CUST_2161,22,377,1145.49,79,22,1.7506631299734747,52.067727272727275,91.15305039787799,low,Q2,1,5,2,8
CUST_2162,14,502,1877.16,37,14,0.8366533864541832,134.08285714285714,112.1808764940239,low,Q3,3,2,3,8
CUST_2163,10,260,1079.92,22,10,1.153846153846154,107.992,124.60615384615386,low,Q1,4,1,2,7
CUST_2164,18,219,1534.81,68,18,2.4657534246575343,85.26722222222222,210.24794520547945,medium,Q2,2,4,2,8
CUST_2165,11,254,951.71,20,11,1.2992125984251968,86.5190909090909,112.40669291338583,low,Q1,4,1,2,7
CUST_2166,9,414,875.15,68,9,0.6521739130434783,97.23888888888888,63.416666666666664,low,Q1,2,1,1,4
CUST_2167,23,406,3412.33,64,23,1.6995073891625616,148.36217391304348,252.1426108374384,low,Q4,2,5,5,12
CUST_2168,19,312,2464.3,17,19,1.8269230769230769,129.70000000000002,236.9519230769231,low,Q4,5,5,4,14
CUST_2169,19,662,2003.44,12,19,0.8610271903323263,105.44421052631579,90.79033232628399,low,Q3,5,5,3,13
CUST_2170,11,657,421.17,22,11,0.5022831050228311,38.28818181818182,19.23150684931507,low,Q1,4,1,1,6
CUST_2171,18,288,694.96,17,18,1.875,38.60888888888889,72.39166666666668,low,Q1,5,4,1,10
CUST_2172,19,388,482.78,10,19,1.4690721649484535,25.409473684210525,37.32835051546392,low,Q1,5,5,1,11
CUST_2173,21,485,4081.3,65,21,1.2989690721649483,194.34761904761905,252.45154639175257,low,Q4,2,5,5,12
CUST_2174,15,440,388.79,22,15,1.0227272727272727,25.919333333333334,26.508409090909094,low,Q1,4,3,1,8
CUST_2175,19,678,817.79,82,19,0.8407079646017699,43.04157894736842,36.185398230088495,low,Q1,1,5,1,7
CUST_2176,17,347,1360.92,50,17,1.4697406340057637,80.05411764705883,117.65878962536024,low,Q2,3,4,2,9
CUST_2177,10,706,1663.0,14,10,0.4249291784702549,166.3,70.6657223796034,low,Q2,5,1,3,9
CUST_2178,13,254,2513.77,64,13,1.5354330708661417,193.3669230769231,296.901968503937,low,Q4,2,2,4,8
CUST_2179,16,263,2612.04,47,16,1.8250950570342204,163.2525,297.95133079847903,low,Q4,3,3,5,11
CUST_2180,18,713,2625.26,29,18,0.7573632538569425,145.8477777777778,110.45974754558206,low,Q4,4,4,5,13
CUST_2181,17,693,1975.87,76,17,0.7359307359307359,116.22764705882352,85.53549783549782,low,Q3,1,4,3,8
CUST_2182,17,403,682.95,36,17,1.2655086848635235,40.17352941176471,50.83995037220844,low,Q1,4,4,1,9
CUST_2183,17,701,3275.56,52,17,0.7275320970042796,192.68,140.1808844507846,low,Q4,3,4,5,12
CUST_2184,14,637,2208.06,76,14,0.6593406593406593,157.71857142857144,103.99026687598115,low,Q3,1,2,4,7
CUST_2185,17,501,2325.87,7,17,1.0179640718562875,136.81588235294117,139.27365269461077,low,Q3,5,4,4,13
CUST_2186,16,262,2525.3,29,16,1.8320610687022902,157.83125,289.15648854961836,low,Q4,4,3,4,11
CUST_2187,23,721,3489.52,11,23,0.9570041608876559,151.71826086956523,145.19500693481274,low,Q4,5,5,5,15
CUST_2188,12,142,1638.19,33,12,2.535211267605634,136.51583333333335,346.09647887323945,medium,Q2,4,1,3,8
CUST_2189,16,526,3145.62,6,16,0.9125475285171102,196.60125,179.4079847908745,low,Q4,5,3,5,13
CUST_2190,10,471,1830.89,79,10,0.6369426751592357,183.089,116.6171974522293,low,Q3,1,1,3,5
CUST_2191,8,593,1105.33,32,8,0.40472175379426645,138.16625,55.91888701517706,low,Q2,4,1,2,7
CUST_2192,22,297,3218.72,51,22,2.2222222222222223,146.30545454545452,325.1232323232323,medium,Q4,3,5,5,13
CUST_2193,23,539,782.67,75,23,1.280148423005566,34.02913043478261,43.56233766233766,low,Q1,1,5,1,7
CUST_2194,19,415,2702.48,58,19,1.3734939759036144,142.2357894736842,195.35999999999999,low,Q4,2,5,5,12
CUST_2195,16,416,523.66,87,16,1.1538461538461537,32.72875,37.763942307692304,low,Q1,1,3,1,5
CUST_2196,18,142,2303.03,26,18,3.8028169014084505,127.94611111111112,486.55563380281694,medium,Q3,4,4,4,12
CUST_2197,19,642,3797.85,46,19,0.8878504672897197,199.88684210526316,177.4696261682243,low,Q4,3,5,5,13
CUST_2198,18,654,2200.79,29,18,0.8256880733944953,122.26611111111112,100.95366972477063,low,Q3,4,4,4,12
CUST_2199,10,110,1078.12,4,10,2.7272727272727275,107.81199999999998,294.03272727272724,medium,Q1,5,1,2,8
CUST_2200,23,728,1834.24,81,23,0.9478021978021979,79.74956521739131,75.58681318681319,low,Q3,1,5,3,9
CUST_2201,17,142,783.55,13,17,3.591549295774648,46.09117647058823,165.53873239436618,medium,Q1,5,4,1,10
CUST_2202,15,31,2293.94,39,15,14.516129032258062,152.92933333333335,2219.941935483871,high,Q3,3,3,4,10
CUST_2203,16,671,939.28,15,16,0.7153502235469449,58.705,41.9946348733234,low,Q1,5,3,1,9
CUST_2204,18,249,813.14,29,18,2.1686746987951806,45.17444444444445,97.96867469879517,medium,Q1,4,4,1,9
CUST_2205,11,595,1086.89,29,11,0.5546218487394958,98.80818181818182,54.801176470588246,low,Q1,4,1,2,7
CUST_2206,10,254,1641.85,75,10,1.1811023622047243,164.185,193.91929133858267,low,Q2,1,1,3,5
CUST_2207,17,414,2641.57,32,17,1.2318840579710144,155.3864705882353,191.41811594202898,low,Q4,4,4,5,13
CUST_2208,19,432,657.48,2,19,1.3194444444444444,34.60421052631579,45.65833333333333,low,Q1,5,5,1,11
CUST_2209,12,667,1255.8,47,12,0.5397301349325337,104.64999999999999,56.48275862068965,low,Q2,3,1,2,6
CUST_2210,23,159,2677.8,78,23,4.339622641509434,116.42608695652174,505.24528301886795,medium,Q4,1,5,5,11
CUST_2211,20,82,2755.91,84,20,7.317073170731708,137.7955,1008.2597560975609,medium,Q4,1,5,5,11
CUST_2212,12,713,1665.35,22,12,0.5049088359046283,138.77916666666667,70.07082748948106,low,Q2,4,1,3,8
CUST_2213,14,701,1243.51,75,14,0.5991440798858773,88.82214285714285,53.21726105563481,low,Q2,1,2,2,5
CUST_2214,18,445,2216.13,27,18,1.2134831460674156,123.11833333333334,149.4020224719101,low,Q3,4,4,4,12
CUST_2215,17,276,1856.16,67,17,1.847826086956522,109.18588235294118,201.75652173913045,low,Q3,2,4,3,9
CUST_2216,15,468,2698.12,81,15,0.9615384615384616,179.87466666666666,172.95641025641027,low,Q4,1,3,5,9
CUST_2217,14,232,1649.15,56,14,1.8103448275862069,117.79642857142858,213.2521551724138,low,Q2,2,2,3,7
CUST_2218,16,213,1634.89,21,16,2.2535211267605635,102.180625,230.26619718309863,medium,Q2,4,3,3,10
CUST_2219,13,152,1245.2,47,13,2.5657894736842106,95.78461538461539,245.76315789473685,medium,Q2,3,2,2,7
CUST_2220,15,430,1877.62,80,15,1.0465116279069766,125.17466666666665,130.9967441860465,low,Q3,1,3,3,7
CUST_2221,19,323,3148.22,59,19,1.7647058823529411,165.6957894736842,292.40433436532504,low,Q4,2,5,5,12
CUST_2222,12,309,1430.64,84,12,1.1650485436893203,119.22000000000001,138.89708737864078,low,Q2,1,1,2,4
CUST_2223,16,639,2252.63,6,16,0.7511737089201878,140.789375,105.75727699530516,low,Q3,5,3,4,12
CUST_2224,19,227,2928.37,19,19,2.511013215859031,154.12473684210525,387.0092511013216,medium,Q4,4,5,5,14
CUST_2225,19,540,2204.56,57,19,1.0555555555555556,116.02947368421053,122.47555555555556,low,Q3,2,5,4,11
CUST_2226,12,173,1196.32,69,12,2.0809248554913293,99.69333333333333,207.45433526011558,medium,Q2,2,1,2,5
CUST_2227,16,638,2854.66,3,16,0.7523510971786834,178.41625,134.23166144200627,low,Q4,5,3,5,13
CUST_2228,10,230,980.64,1,10,1.3043478260869565,98.064,127.9095652173913,low,Q1,5,1,2,8
CUST_2229,14,153,1481.76,58,14,2.7450980392156863,105.84,290.54117647058825,medium,Q2,2,2,2,6
CUST_2230,17,216,3371.27,38,17,2.361111111111111,198.31,468.2319444444444,medium,Q4,3,4,5,12
CUST_2231,16,355,400.67,15,16,1.352112676056338,25.041875,33.85943661971831,low,Q1,5,3,1,9
CUST_2232,15,493,861.87,34,15,0.9127789046653144,57.458,52.446450304259635,low,Q1,4,3,1,8
CUST_2233,17,378,1567.29,61,17,1.3492063492063493,92.1935294117647,124.38809523809523,low,Q2,2,4,3,9
CUST_2234,17,689,3199.45,35,17,0.7402031930333818,188.20294117647057,139.30841799709725,low,Q4,4,4,5,13
CUST_2235,26,432,968.64,64,26,1.8055555555555556,37.255384615384614,67.26666666666667,low,Q1,2,5,2,9
CUST_2236,13,375,346.58,25,13,1.04,26.66,27.726399999999998,low,Q1,4,2,1,7
CUST_2237,13,540,444.86,24,13,0.7222222222222222,34.22,24.714444444444446,low,Q1,4,2,1,7
CUST_2238,22,176,890.89,12,22,3.7500000000000004,40.495,151.85625000000002,medium,Q1,5,5,1,11
CUST_2239,10,177,315.79,18,10,1.694915254237288,31.579,53.52372881355932,low,Q1,4,1,1,6
