customer_id,revenue,quantity,revenue_normalized,revenue_zscore,revenue_rank
CUST_000069,213.07,49,0.016157180871597957,-0.10012637777119507,35892
CUST_000070,77.86,5,0.005821202324811623,-0.5248983511186951,74068
CUST_000071,213.02,48,0.016153358677031437,-0.10028345637978443,35900
CUST_000072,690.93,47,0.052686658782753325,1.4011053002395761,6215
CUST_000073,143.19,18,0.01081528174542808,-0.3196594411357635,51475
CUST_000074,709.56,9,0.054110808478239084,1.4596327897999926,5892
CUST_000075,10.81,6,0.0006956394111068387,-0.7355407652371025,99556
CUST_000076,337.61,7,0.025677503097888695,0.29112502050332356,20684
CUST_000077,161.91,47,0.012246311391133576,-0.260849210079886,46567
CUST_000078,110.06,1,0.008282695625651206,-0.42373972718711084,61734
CUST_000079,162.68,30,0.012305173187458001,-0.2584301995076089,46383
CUST_000080,20.34,22,0.0014241496954857586,-0.7056015824399597,97656
CUST_000081,119.14,33,0.008976806158931436,-0.3952142518672728,58696
CUST_000082,212.11,36,0.016083794735920753,-0.1031422870561118,36066
CUST_000083,650.6,49,0.04960367664539742,1.2744056945513529,7015
CUST_000084,88.39,5,0.006626156500520965,-0.49181759614976395,69736
CUST_000085,66.12,47,0.004923751040592471,-0.56178040841549,78983
CUST_000086,89.86,27,0.006738529020776685,-0.48719948505723515,69178
CUST_000087,370.7,45,0.028207031462012352,0.3950796436677993,18111
CUST_000088,206.18,20,0.01563048246033135,-0.12177181003481662,37126
CUST_000089,87.38,34,0.006548948170277238,-0.4949905840432702,70138
CUST_000090,247.96,36,0.018824308240116376,0.0094830753024998,30321
CUST_000091,163.54,21,0.012370914934002164,-0.25572844743987105,46191
CUST_000092,390.98,15,0.02975731357819331,0.4587907273116667,16736
CUST_000093,73.55,18,0.005491729153177504,-0.5384385271791028,75847
CUST_000094,106.95,49,0.008044955123613595,-0.4335100166413725,62848
CUST_000095,100.27,22,0.0075343099295263755,-0.4544957187489186,65282
CUST_000096,34.35,39,0.0024951286130249686,-0.6615881563132053,92883
CUST_000097,199.56,6,0.015124423899723958,-0.14256901781205536,38347
CUST_000098,192.68,45,0.014598489927370657,-0.16418303435395906,39689
CUST_000099,149.17,16,0.011272416215584002,-0.30087283954846933,49905
CUST_000100,117.38,46,0.008842264910189893,-0.4007434188896203,59306
CUST_000101,36.04,28,0.0026243187893733814,-0.6562788993428831,92224
CUST_000102,97.45,30,0.0073187381559745865,-0.46335495227336165,66311
CUST_000103,105.35,38,0.00792264489748492,-0.43853653211623395,63402
CUST_000104,66.53,47,0.004955093036037943,-0.5604923638250568,78805
CUST_000105,126.31,10,0.00952490885977056,-0.3726891793955505,56468
CUST_000106,222.31,10,0.016863522427491055,-0.07109825090387087,34358
CUST_000107,978.66,3,0.0746818596352556,2.305029861228232,2980
CUST_000108,176.72,41,0.013378445421737124,-0.21432252621570083,43090
CUST_000109,192.01,47,0.014547272520179273,-0.16628788770905728,39826
CUST_000110,137.77,18,0.010400955854417195,-0.33668676230685624,53039
CUST_000111,21.79,22,0.0015349933379148703,-0.7010463027908668,97245
CUST_000112,144.53,29,0.010917716559810846,-0.3154497344255671,51123
CUST_000113,157.63,8,0.01191913153623937,-0.2742951389751401,47645
CUST_000114,1742.79,8,0.13309493031757083,4.705599404856848,689
CUST_000115,122.44,3,0.009229071000321828,-0.38484706370037136,57665
CUST_000116,200.65,30,0.015207747741274119,-0.13914470414480606,38134
CUST_000117,143.35,10,0.010827512768040948,-0.3191567895882774,51437
CUST_000118,46.12,8,0.0033948732139840333,-0.6246118518512567,87838
CUST_000119,465.37,7,0.03544397465426339,0.6924922811710005,12728
CUST_000120,314.8,38,0.023933817936641774,0.21946575926483175,22756
CUST_000121,327.35,39,0.024893188772838568,0.25889249002077536,21587
CUST_000122,59.78,19,0.004439096769557596,-0.581697975984628,81851
CUST_000123,603.53,14,0.04600546268047446,1.126531892425276,8062
CUST_000124,36.53,33,0.002661776296125288,-0.6547395289787067,92012
CUST_000125,266.9,47,0.020272155541914565,0.06898445223617067,27852
CUST_000126,1326.71,28,0.10128815601280892,3.39845405561916,1433
CUST_000127,55.12,20,0.00408286823595783,-0.5963377023051617,83933
CUST_000128,84.24,40,0.0063089143514997136,-0.5048551206626856,71396
CUST_000129,163.96,44,0.012403021368360943,-0.25440898712771987,46079
CUST_000130,89.7,1,0.006726297998163817,-0.4877021366047212,69234
CUST_000131,31.48,26,0.0022757346449066578,-0.6706044684462379,94025
CUST_000132,158.95,10,0.012020037472795527,-0.27014826370837947,47333
CUST_000133,51.3,32,0.003790852571075618,-0.6083385080013932,85556
CUST_000134,238.31,49,0.018086624688777805,-0.020833096155257597,31815
CUST_000135,59.18,32,0.004393230434759343,-0.583582919287701,82109
CUST_000136,699.2,20,0.053318849764055924,1.4270861021002659,6072
CUST_000137,67.81,36,0.005052941216940884,-0.5564711514451678,78287
CUST_000138,107.55,30,0.008090821458411846,-0.43162507333829964,62630
CUST_000139,334.79,34,0.025461931324336908,0.2822657869788805,20938
CUST_000140,43.34,33,0.003182359196085461,-0.6333454224888282,89092
CUST_000141,186.32,14,0.014112306778509174,-0.18416343336653287,40981
CUST_000142,548.48,22,0.041797226462734746,0.9535883443683287,9625
CUST_000143,29.74,28,0.0021427222739917235,-0.6760708040251495,94642
CUST_000144,178.51,30,0.013515279987218578,-0.20869911202819974,42661
CUST_000145,192.46,49,0.014581672271277964,-0.1648741802317525,39736
CUST_000146,324.35,47,0.024663857098847303,0.24946777350541033,21867
CUST_000147,43.08,8,0.003162483784339551,-0.6341622312534931,89215
CUST_000148,39.63,28,0.002898752359249596,-0.6450006552461629,90682
CUST_000149,250.12,21,0.018989427045390087,0.016268871193562583,30001
CUST_000150,199.73,9,0.01513741936125013,-0.1420349505428514,38304
CUST_000151,190.66,45,0.014444073266883205,-0.17052901014097152,40086
CUST_000152,209.86,16,0.015911795980427305,-0.11021082444263554,36457
CUST_000153,75.19,28,0.005617097134959397,-0.5332863488173699,75166
CUST_000154,187.21,1,0.01418034184179325,-0.18136743413364123,40813
CUST_000155,198.95,37,0.015077793126012401,-0.14448537683684629,38461
CUST_000156,72.65,5,0.005422929650980126,-0.5412659421337123,76222
CUST_000157,958.89,12,0.07317056390365316,2.242920979391977,3122
CUST_000158,238.37,10,0.01809121132225763,-0.02064460182495029,31799
CUST_000159,45.09,18,0.003316136005913699,-0.6278476711881986,88302
CUST_000160,286.16,15,0.021744464888938494,0.12949113226481404,25637
CUST_000161,56.0,45,0.004150138860328601,-0.593573118793988,83524
CUST_000162,326.06,2,0.024794576153022323,0.2548398619191683,21709
CUST_000163,472.76,16,0.036008895011195204,0.7157084995205162,12426
CUST_000164,65.32,40,0.004862595927528132,-0.5642936661529208,79372
CUST_000165,388.92,9,0.02959983916205264,0.45231908863778275,16869
CUST_000166,224.25,29,0.017011823576672074,-0.06500360089060152,34055
CUST_000167,337.67,16,0.02568208973136852,0.2913135148336309,20678
CUST_000168,989.1,12,0.07547993386074521,2.3378278747017025,2914
CUST_000169,116.12,14,0.008745945607113562,-0.40470179982607357,59718
CUST_000170,69.84,40,0.00520812231634164,-0.5500937599364375,77418
CUST_000171,60.98,38,0.004530829439154101,-0.5779280893784822,81319
CUST_000172,65.64,33,0.004887057972753867,-0.5632883630579484,79209
CUST_000173,137.4,46,0.010372671614624938,-0.33784914401041793,53142
CUST_000174,208.75,25,0.015826943261050535,-0.11369796955332062,36659
CUST_000175,195.72,23,0.014830879357015138,-0.15463265495172257,39090
CUST_000176,339.4,7,0.025814337663370147,0.29674843469082457,20536
CUST_000177,150.36,47,0.011363384446267206,-0.29713436866404114,49590
CUST_000178,634.94,33,0.048406565307163016,1.2252086743411479,7346
CUST_000179,113.9,7,0.008576240168360026,-0.41167609004744365,60423
CUST_000180,2253.34,21,0.1721233590363177,6.30952907716338,315
CUST_000181,277.46,11,0.02107940303436382,0.10215945437025543,26560
CUST_000182,62.98,18,0.004683717221814945,-0.5716449450349055,80450
CUST_000183,50.86,11,0.003757217258890233,-0.60972079975698,85758
CUST_000184,240.44,21,0.018249450177311603,-0.014141547429348469,31479
CUST_000185,118.69,45,0.008942406407832747,-0.3966279593445776,58857
CUST_000186,303.08,19,0.02303789553024923,0.18264653341147244,23850
CUST_000187,238.23,27,0.01808050917747137,-0.021084421929000702,31831
CUST_000188,137.99,12,0.010417773510509888,-0.3359956164290628,52971
CUST_000189,63.64,2,0.004734170190093024,-0.5695715074015251,80132
CUST_000190,32.63,6,0.0023636451199366432,-0.6669916604486812,93574
CUST_000191,94.96,39,0.007128392866561836,-0.4711774669811146,67205
CUST_000192,349.46,14,0.02658336321015419,0.32835265073901515,19704
CUST_000193,183.85,48,0.013923490366923032,-0.19192311663085004,41491
CUST_000194,42.7,25,0.003133435105633991,-0.6353560286787727,89375
CUST_000195,176.48,39,0.013360098887817822,-0.21507650353693006,43138
CUST_000196,218.18,15,0.016547809156296413,-0.08407294397335666,35058
CUST_000197,61.32,24,0.004556820362206445,-0.576859954840074,81168
CUST_000198,173.08,21,0.013100189657294389,-0.2257578489210103,43878
CUST_000199,157.31,33,0.011894669491013636,-0.2753004420701123,47723
CUST_000200,47.32,20,0.0034866058835805397,-0.6208419652451107,87312
CUST_000201,212.25,44,0.01609449688070701,-0.10270246695206148,36042
CUST_000202,260.03,48,0.019746986008474566,0.047401851415984825,28703
CUST_000203,438.36,6,0.0333792251494287,0.6076384168109977,14081
CUST_000204,425.73,8,0.03241373880192547,0.5679603602813111,14737
CUST_000205,37.42,31,0.0027298113594093638,-0.6519435297458152,91628
CUST_000206,58.1,7,0.004310671032122487,-0.5869758172332324,82582
CUST_000207,248.4,36,0.018857943552301762,0.010865367058086658,30256
CUST_000208,248.09,28,0.01883424594598933,0.009891479684832269,30303
CUST_000209,248.4,37,0.018857943552301762,0.010865367058086658,30257
CUST_000210,6993.47,34,0.5344773416483901,21.200989575822394,4
CUST_000211,262.67,24,0.019948797881586884,0.05569560194950615,28377
CUST_000212,462.0,36,0.035186358740479866,0.6819051829520738,12877
CUST_000213,385.29,6,0.02932234783652321,0.44091518165419114,17131
CUST_000214,284.69,24,0.02163209236868277,0.12487302117228512,25792
CUST_000215,108.28,12,0.008146625499083055,-0.42933172565289407,62375
CUST_000216,317.02,49,0.024103523375395307,0.22644004948620175,22541
CUST_000217,68.52,31,0.005107216379785483,-0.554240635203198,77968
CUST_000218,117.12,30,0.008822389498443984,-0.40156022765428523,59404
CUST_000219,91.34,19,0.0068516659799457095,-0.4825499582429884,68590
CUST_000220,161.08,22,0.012182862961329328,-0.26345671498247025,46794
CUST_000221,1502.16,29,0.11470023674673144,3.9496428931594227,1027
CUST_000222,22.94,19,0.0016229038129448555,-0.6974334947933102,96900
CUST_000223,294.79,22,0.022404175671120033,0.15660290010734731,24720
CUST_000224,29.59,48,0.0021312556902921605,-0.6765420398509178,94702
CUST_000225,92.58,11,0.006946456405195432,-0.47865440874997084,68132
CUST_000226,440.96,36,0.03357797926688779,0.6158065044576473,13931
CUST_000227,158.27,19,0.011968055626690842,-0.2722845327851955,47498
CUST_000228,50.51,4,0.003730461896924585,-0.6108203500171059,85912
CUST_000229,72.58,15,0.005417578578586995,-0.5414858521857374,76249
CUST_000230,292.83,6,0.022254345644112404,0.15044541865064207,24923
CUST_000231,71.5,21,0.00533501917595014,-0.5448787501312689,76736
CUST_000232,184.28,1,0.013956361240195113,-0.19057224059698105,41394
CUST_000233,155.33,4,0.011743310586179402,-0.28152075497025314,48227
CUST_000234,77.35,16,0.005782215940233107,-0.5265005529263072,74283
CUST_000235,1266.41,29,0.09667858936558449,3.2090172536603245,1626
CUST_000236,279.76,26,0.021255223984423793,0.10938507036536863,26307
CUST_000237,19.59,32,0.0013668167769879422,-0.7079577615688011,97877
CUST_000238,178.83,20,0.013539742032444315,-0.20769380893322742,42589
CUST_000239,76.57,1,0.005722589704995378,-0.5289509792203021,74612
CUST_000240,348.08,17,0.02647787064011821,0.3240172811419473,19831
CUST_000241,67.19,4,0.005005546004316022,-0.5584189261916765,78532
CUST_000242,132.33,36,0.0099851010855797,-0.35377691492138474,54630
CUST_000243,245.92,36,0.018668362701802315,0.003074268072051544,30670
CUST_000244,352.75,20,0.02683486361263128,0.33868842318419884,19448
CUST_000245,44.69,18,0.00328555844938153,-0.629104300056914,88484
CUST_000246,106.22,39,0.007989151082942385,-0.4358033643267781,63094
CUST_000247,92.3,4,0.006925052115622914,-0.47953404895807167,68226
CUST_000248,77.22,13,0.005772278234360152,-0.5269089573086396,74340
CUST_000249,867.36,45,0.06617365453017966,1.9553728785081912,3913
CUST_000250,222.51,26,0.016878811205757138,-0.07046993646951324,34320
CUST_000251,42.06,9,0.003084511015182521,-0.6373666348687173,89636
CUST_000252,371.62,21,0.028277359842036342,0.3979698900658446,18049
CUST_000253,1239.12,16,0.09459243557117726,3.12328374909222,1697
CUST_000254,416.74,26,0.031726508218864975,0.5397176264569341,15213
CUST_000255,32.48,38,0.0023521785362370794,-0.6674628962744495,93637
CUST_000256,91.45,30,0.006860074807992056,-0.48220438530409165,68554
CUST_000257,526.85,26,0.04014374509325772,0.8856361382925472,10340
CUST_000258,73.14,34,0.005460387157732032,-0.539726571769536,76007
CUST_000259,231.32,20,0.017552281888378155,-0.04279268563605805,32897
CUST_000260,322.03,23,0.02448650727096072,0.24217932606686127,22074
CUST_000261,58.74,41,0.004359595122573957,-0.5849652110432879,82319
CUST_000262,139.84,32,0.010559194709471167,-0.3301837079112544,52423
CUST_000263,5.81,30,0.0003134199544547295,-0.7512486260960443,99943
CUST_000264,53.28,26,0.003942211475909854,-0.6021181951012522,84719
CUST_000265,115.29,43,0.008682497177309312,-0.40730930472865795,59984
CUST_000266,42.62,24,0.0031273195943275567,-0.6356073544525158,89412
CUST_000267,759.31,44,0.05791389207192757,1.615926005346462,5174
CUST_000268,35.51,3,0.0025838035269682576,-0.6579439325939309,92412
CUST_000269,95.58,24,0.007175788079186698,-0.46922969223460587,66983
CUST_000270,169.14,41,0.012799000725452526,-0.2381356432778564,44841
CUST_000271,627.2,31,0.047814889588265554,1.200892905731506,7519
CUST_000272,35.31,22,0.0025685147487021736,-0.6585722470282885,92491
CUST_000273,474.93,22,0.03617477825538222,0.722525711133297,12329
CUST_000274,149.94,9,0.011331278011908428,-0.29845382897619227,49698
CUST_000275,55.62,23,0.00412109018162304,-0.5947669162192675,83718
CUST_000276,235.59,23,0.017878697304359058,-0.02937817246252185,32214
CUST_000277,181.1,20,0.013713269665764371,-0.20056244010326796,42087
CUST_000278,81.43,27,0.006094107016861229,-0.5136829384654107,72589
CUST_000279,159.14,27,0.012034561812148308,-0.2695513649957397,47278
CUST_000280,100.96,29,0.007587056214544367,-0.4523280339503846,64978
CUST_000281,166.25,4,0.012578077879507607,-0.24721478685432463,45557
CUST_000282,287.76,15,0.021866775115067166,0.13451764773967526,25460
CUST_000283,724.89,7,0.05528269333233445,1.5077930911935078,5670
CUST_000284,43.04,20,0.003159426028686334,-0.6342878941403648,89228
CUST_000285,1252.67,9,0.09562825029870449,3.1658520520199525,1665
CUST_000286,21.07,48,0.0014799537361569665,-0.7033082347545543,97443
CUST_000287,127.51,29,0.009616641529367068,-0.3689192927894045,56092
CUST_000288,267.29,11,0.02030196865953343,0.07020966538316825,27797
CUST_000289,196.56,2,0.014895092225732693,-0.15199373432742036,38940
CUST_000290,79.62,24,0.005955743573553165,-0.5193691840963476,73363
CUST_000291,120.53,2,0.009083063167880722,-0.39084746654848707,58258
CUST_000292,90.65,41,0.006798919694927718,-0.4847176430415223,68859
CUST_000293,82.32,12,0.006162142080145303,-0.5108869392325192,72211
CUST_000294,347.1,22,0.026402955626614398,0.3209385404135948,19909
CUST_000295,212.09,5,0.016082265858094143,-0.1032051184995476,36070
CUST_000296,74.22,16,0.0055429465603688876,-0.5363336738240047,75555
CUST_000297,364.89,7,0.0277628924533826,0.3768271093497091,18534
CUST_000298,201.8,43,0.015295658216304105,-0.13553189614724948,37932
CUST_000299,334.58,8,0.025445878107157514,0.2816060568228048,20960
CUST_000300,278.56,20,0.021163491314827285,0.10561518375922267,26437
CUST_000301,64.78,46,0.004821316226209705,-0.5659901151256864,79609
CUST_000302,84.76,27,0.006348665174991534,-0.5032215031333556,71216
CUST_000303,313.34,17,0.023822209855299356,0.21487906389402067,22898
CUST_000304,273.25,18,0.020757574251862747,0.08893343552702664,27060
CUST_000305,145.34,17,0.010979636111788487,-0.31290506096641857,50895
CUST_000306,166.89,12,0.012627001969959077,-0.24520418066438016,45391
CUST_000307,532.54,31,0.04057871083492782,0.9035116839500226,10126
CUST_000308,82.14,48,0.006148382179705828,-0.511452422223441,72297
CUST_000309,256.49,34,0.019476374633164876,0.03628068592785426,29173
CUST_000310,121.24,47,0.009137338330725322,-0.3886169503065174,58024
CUST_000311,119.38,3,0.008995152692850736,-0.39446027454604365,58635
CUST_000312,445.31,6,0.033910510194175125,0.6294723434049266,13707
CUST_000313,338.8,8,0.025768471328571897,0.29486349138775164,20591
CUST_000314,334.79,43,0.025461931324336908,0.2822657869788805,20939
CUST_000315,547.56,16,0.041726898082710746,0.9506980979702833,9654
CUST_000316,151.56,16,0.011455117115863712,-0.29336448205789517,49249
CUST_000317,293.52,29,0.022307091929130395,0.152613103449176,24857
CUST_000318,108.82,20,0.008187905200401482,-0.4276352766801284,62184
CUST_000319,205.24,16,0.015558625202480756,-0.12472488787629764,37287
CUST_000320,130.3,10,0.009829919986178944,-0.36015430643011503,55223
CUST_000321,163.53,23,0.01237015049508886,-0.2557598631615889,46194
CUST_000322,269.12,33,0.020441860980668105,0.07595874245754085,27567
CUST_000323,65.48,30,0.004874826950141,-0.5637910146054347,79295
CUST_000324,1202.78,19,0.09181446456022975,3.0091190163694326,1819
CUST_000325,54.27,9,0.004017890928326971,-0.5990080386511818,84307
CUST_000326,44.07,33,0.0032381632367566686,-0.6310520748034227,88766
CUST_000327,472.53,25,0.035991312916189205,0.7149859379210048,12440
CUST_000328,327.56,49,0.024909241990017955,0.2595522201768508,21559
CUST_000329,277.03,4,0.021046532161091737,0.10080857833638643,26614
CUST_000330,278.2,37,0.021135971513948332,0.10448421777737883,26478
CUST_000331,146.61,40,0.011076719853778123,-0.3089152643082474,50580
CUST_000332,60.51,20,0.004494900810228804,-0.5794046282992227,81527
CUST_000333,160.1,39,0.012107947947825513,-0.2665354557108229,47032
CUST_000334,75.4,7,0.005633150352138786,-0.5326266186612943,75090
CUST_000335,393.52,39,0.029951481062172578,0.466770320628009,16597
CUST_000336,128.12,6,0.009663272303078625,-0.3670029337646136,55876
CUST_000337,65.01,43,0.004838898321215702,-0.5652675535261751,79517
CUST_000338,107.62,7,0.008096172530804977,-0.4314051632862744,62601
CUST_000339,224.29,6,0.01701488133232529,-0.06487793800373001,34047
CUST_000340,84.46,2,0.0063257320075924064,-0.504163974784892,71316
CUST_000341,65.22,11,0.00485495153839509,-0.5646078233700995,79419
CUST_000342,189.37,43,0.01434546064706696,-0.17458163824257844,40367
CUST_000343,189.61,24,0.014363807180986262,-0.17382766092134921,40310
CUST_000344,89.39,6,0.006702600391851387,-0.4886760239779756,69356
CUST_000345,92.66,46,0.006952571916501866,-0.4784030829762278,68101
CUST_000346,187.18,24,0.014178048525053336,-0.18146168129879486,40822
CUST_000347,34.88,2,0.0025356438754300923,-0.6599231230621575,92658
CUST_000348,36.33,40,0.0026464875178592038,-0.6553678434130644,92106
CUST_000349,72.35,15,0.005399996483580998,-0.5422084137852488,76344
CUST_000350,119.89,7,0.009034139077429252,-0.3928580727384316,58451
CUST_000351,202.53,26,0.015351462256975312,-0.13323854846184402,37786
CUST_000352,648.95,33,0.04947754422470223,1.2692221004679023,7060
CUST_000353,349.9,34,0.026616998522339577,0.329734942494602,19664
CUST_000354,126.48,11,0.009537904321296732,-0.3721551121263465,56405
CUST_000355,145.62,23,0.011001040401361005,-0.31202542075831785,50829
CUST_000356,54.46,25,0.004032415267679752,-0.598411139938542,84217
CUST_000357,145.69,12,0.011006391473754134,-0.3118055107062927,50812
CUST_000358,111.2,23,0.008369841661767886,-0.42015833491127214,61343
CUST_000359,204.94,33,0.015535692035081627,-0.12566735952783417,37347
CUST_000360,64.89,42,0.004829725054256051,-0.5656445421867897,79560
CUST_000361,249.47,21,0.018939738516025314,0.01422684928190015,30109
CUST_000362,687.28,9,0.05240763857939729,1.3896385618125486,6298
CUST_000363,133.12,41,0.010045491759730733,-0.35129507290567197,54406
CUST_000364,221.79,14,0.016823771603999234,-0.07273186843320083,34418
CUST_000365,295.94,27,0.022492086146150017,0.16021570810490382,24581
CUST_000366,99.36,9,0.007464745988415692,-0.45735454942524606,65604
CUST_000367,185.69,44,0.014064147126971007,-0.18614262383475952,41128
CUST_000368,150.29,45,0.011358033373874074,-0.2973542787160664,49617
CUST_000369,163.64,27,0.012378559323135205,-0.25541429022269224,46161
CUST_000370,68.51,10,0.005106451940872179,-0.5542720509249159,77972
CUST_000371,152.1,47,0.011496396817182139,-0.2916680330851295,49112
CUST_000372,244.2,4,0.01853687920871399,-0.002329236063424379,30941
CUST_000373,633.43,39,0.048291135031254075,1.2204649003617472,7386
CUST_000374,387.33,2,0.029478293374837268,0.4473239888846392,16989
CUST_000375,1278.17,40,0.09757756952763025,3.245962142400555,1582
CUST_000376,68.9,24,0.005136265058491044,-0.5530468377779185,77791
CUST_000377,355.07,36,0.02701221344051786,0.34597687062274773,19285
CUST_000378,178.28,46,0.013497697892212583,-0.20942167362771102,42704
CUST_000379,1325.84,10,0.10122164982735145,3.395720887829704,1441
CUST_000380,66.14,37,0.004925279918419079,-0.5617175769720543,78974
CUST_000381,64.09,22,0.004768569941191714,-0.5681577999242203,79932
CUST_000382,81.5,19,0.0060994580892543586,-0.5134630284133855,72554
CUST_000383,17.75,5,0.0012261600169399662,-0.7137382543648916,98319
CUST_000384,87.73,46,0.0065757035322428865,-0.4938910337831443,69992
CUST_000385,69.47,29,0.005179838076549384,-0.5512561416399991,77565
CUST_000386,172.5,32,0.013055852200322744,-0.22757996078064757,44019
CUST_000387,208.88,42,0.01583688096692349,-0.11328956517098816,36638
CUST_000388,968.91,16,0.073936531694784,2.274399532553296,3045
CUST_000389,383.92,3,0.02921761970540053,0.4366112277788411,17223
CUST_000390,83.35,33,0.006240879288215638,-0.5076511198955772,71784
CUST_000391,60.44,40,0.004489549737835674,-0.5796245383512478,81562
CUST_000392,242.72,11,0.018423742249544964,-0.006978762877671075,31156
CUST_000393,39.64,40,0.0028995167981629,-0.644969239524445,90674
CUST_000394,926.54,9,0.07069760401911401,2.1412911196346243,3366
CUST_000395,482.72,28,0.036770276168846205,0.7469985583515281,11990
CUST_000396,92.84,29,0.006966331816941342,-0.4778375999853059,68034
CUST_000397,26.76,29,0.001914919477827067,-0.6854326890970788,95633
CUST_000398,574.71,39,0.04380234973233171,1.0359917824343368,8824
CUST_000399,132.35,41,0.009986629963406306,-0.353714083477949,54626
CUST_000400,511.74,37,0.03898867789525505,0.8381669827768254,10862
CUST_000401,30.13,36,0.0021725353916105883,-0.6748455908781521,94516
